timestamp,sender,receiver,amount,device_id,location,tx_type,degree_s,degree_r,total_amount_s,total_amount_r,latest_tx_s,latest_tx_r,avgNbrDeg_s,avgNbrDeg_r,clustering_s,clustering_r,pagerank_s,pagerank_r,risk_s,risk_r,count,total,avg,velocity,unique_devices,last_tx,label
501,A152,A518,66487.0,D170,Mumbai,transfer,5.0,6.0,6206410.0,10134300.0,24978.0,18292.0,4.0,3.0,0.0,0.0,0.944961,1.2092,2.0,2.0,1.0,66487.0,66487.0,1.0,1.0,501.0,0
504,A633,A307,61883.0,D136,London,withdrawal,3.0,2.0,185595.0,8004500.0,28532.0,38824.0,4.0,4.0,0.0,0.0,0.713125,1.0498,2.0,2.0,1.0,61883.0,61883.0,1.0,1.0,504.0,0
506,A2186,A1557,41896.0,D250,Delhi,transfer,2.0,4.0,84021.0,1971060.0,9765.0,31556.0,6.0,3.0,0.0,0.0,1.20072,1.79477,2.0,2.0,1.0,41896.0,41896.0,1.0,1.0,506.0,0
508,A404,A412,58554.0,D86,Singapore,transfer,6.0,5.0,3478800.0,193629.0,36687.0,39590.0,3.66667,4.0,0.0,0.0,1.0,1.99836,2.0,2.0,1.0,58554.0,58554.0,1.0,1.0,508.0,0
514,A1202,A1469,49638.0,D221,Bangalore,transfer,14.0,2.0,994040.0,148974.0,32238.0,30423.0,4.92857,3.0,0.0,0.0,0.925725,1.30779,2.0,2.0,1.0,49638.0,49638.0,1.0,1.0,514.0,0
517,A987,A2039,1000.0,D_SHARED_1,Dubai,transfer,5.0,3.0,34146.0,161902.0,37233.0,29712.0,3.0,6.33333,0.0,0.0,0.91957,1.48633,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,517.0,1
518,A2039,A2389,1000.0,D_SHARED_1,Dubai,transfer,3.0,5.0,161902.0,17792300.0,29712.0,32334.0,6.33333,4.0,0.0,0.0,1.48633,0.752453,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,518.0,1
519,A2389,A587,1000.0,D_SHARED_1,Dubai,transfer,5.0,8.0,17792300.0,24445500.0,32334.0,37456.0,4.0,4.0,0.0,0.0,0.752453,1.0122,2.0,4.0,1.0,1000.0,1000.0,1.0,1.0,519.0,1
520,A587,A987,1000.0,D_SHARED_1,Dubai,transfer,8.0,5.0,24445500.0,34146.0,37456.0,37233.0,4.0,3.0,0.0,0.0,1.0122,0.91957,4.0,2.0,1.0,1000.0,1000.0,1.0,1.0,520.0,1
521,A1041,A1883,34171.0,D5,Ladakh,withdrawal,2.0,3.0,68065.0,924870.0,9620.0,36670.0,3.5,7.66667,0.0,0.0,1.32813,1.32584,2.0,2.0,1.0,34171.0,34171.0,1.0,1.0,521.0,0
530,A1810,A1416,77433.0,D154,Pakistan,transfer,4.0,5.0,310225.0,10850100.0,37352.0,38573.0,3.0,3.8,0.0,0.0,0.299199,0.354955,2.0,2.0,1.0,77433.0,77433.0,1.0,1.0,530.0,0
537,A437,A972,50280.0,D293,London,withdrawal,2.0,1.0,100895.0,19418.0,2447.0,13878.0,2.5,6.0,0.0,0.0,1.17928,1.24819,2.0,2.0,1.0,50280.0,50280.0,1.0,1.0,537.0,0
542,A1125,A34,1000.0,D_SHARED_1,Dubai,transfer,6.0,2.0,111399.0,75667.0,33652.0,21349.0,2.5,3.5,0.0,0.0,3.68102,2.39068,4.0,4.0,2.0,28023.0,14011.5,0.000121669,2.0,16979.0,1
543,A34,A2319,1000.0,D_SHARED_1,Dubai,transfer,2.0,2.0,75667.0,78595.0,21349.0,34929.0,3.5,4.0,0.0,0.0,2.39068,1.52514,4.0,2.0,1.0,1000.0,1000.0,1.0,1.0,543.0,1
544,A2319,A201,1000.0,D_SHARED_1,Dubai,transfer,2.0,3.0,78595.0,705828.0,34929.0,20030.0,4.0,4.66667,0.0,0.333333,1.52514,2.20526,2.0,4.0,1.0,1000.0,1000.0,1.0,1.0,544.0,1
545,A201,A1125,1000.0,D_SHARED_1,Dubai,transfer,3.0,6.0,705828.0,111399.0,20030.0,33652.0,4.66667,2.5,0.333333,0.0,2.20526,3.68102,4.0,4.0,1.0,1000.0,1000.0,1.0,1.0,545.0,1
552,A1173,A943,79886.0,D181,Dubai,withdrawal,4.0,3.0,241190.0,7249500.0,38959.0,21927.0,6.0,5.0,0.0,0.0,0.809995,0.540677,2.0,2.0,1.0,79886.0,79886.0,1.0,1.0,552.0,0
554,A162,A1266,58068.0,D18,London,transfer,11.0,5.0,640679.0,141475.0,21537.0,33178.0,3.90909,5.4,0.0,0.0,1.12563,1.54926,2.0,2.0,1.0,58068.0,58068.0,1.0,1.0,554.0,0
559,A1702,A720,26383.0,D68,London,payment,6.0,1.0,9145800.0,17244.0,33024.0,12671.0,4.16667,1.0,0.0,0.0,0.531777,1.33273,2.0,2.0,1.0,26383.0,26383.0,1.0,1.0,559.0,0
567,A1209,A1388,15509.0,D240,Mumbai,transfer,18.0,2.0,24574900.0,22684.0,33140.0,28355.0,3.72222,5.5,0.0,0.0,1.21758,0.248413,6.0,2.0,1.0,15509.0,15509.0,1.0,1.0,567.0,0
574,A2283,A1499,12326.0,D203,Delhi,withdrawal,5.0,4.0,9251390.0,8550960.0,22963.0,39771.0,3.2,7.5,0.0,0.0,0.884996,1.43824,2.0,2.0,1.0,12326.0,12326.0,1.0,1.0,574.0,0
579,A1522,A444,89054.0,D120,Ladakh,withdrawal,6.0,0.0,2642760.0,0.0,30519.0,0.0,4.83333,0.0,0.0,0.0,0.524706,0.603036,2.0,0.0,1.0,89054.0,89054.0,1.0,1.0,579.0,0
588,A2499,A907,85531.0,D33,Ladakh,transfer,6.0,0.0,8423760.0,0.0,36268.0,0.0,4.5,0.0,0.0,0.0,0.316808,0.711218,2.0,0.0,1.0,85531.0,85531.0,1.0,1.0,588.0,0
591,A2018,A476,1077.0,D_SHARED_4,Dubai,transfer,3.0,2.0,96073.0,23099.0,38017.0,8502.0,2.66667,5.5,0.0,0.0,1.62532,1.14496,2.0,2.0,1.0,1077.0,1077.0,1.0,1.0,591.0,1
592,A476,A399,1077.0,D_SHARED_4,Dubai,transfer,2.0,6.0,23099.0,245215.0,8502.0,39799.0,5.5,4.66667,0.0,0.0,1.14496,2.97473,2.0,6.0,1.0,1077.0,1077.0,1.0,1.0,592.0,1
593,A399,A962,1077.0,D_SHARED_3,Dubai,transfer,6.0,3.0,245215.0,101103.0,39799.0,32533.0,4.66667,5.66667,0.0,0.0,2.97473,1.41988,6.0,2.0,1.0,1077.0,1077.0,1.0,1.0,593.0,1
594,A962,A2202,1077.0,D_SHARED_5,Dubai,transfer,3.0,7.0,101103.0,7814620.0,32533.0,36076.0,5.66667,1.57143,0.0,0.0,1.41988,1.46925,2.0,2.0,1.0,1077.0,1077.0,1.0,1.0,594.0,1
595,A2202,A2018,1077.0,D_SHARED_4,Dubai,transfer,7.0,3.0,7814620.0,96073.0,36076.0,38017.0,1.57143,2.66667,0.0,0.0,1.46925,1.62532,2.0,2.0,1.0,1077.0,1077.0,1.0,1.0,595.0,1
601,A633,A1700,61945.0,D136,London,payment,3.0,6.0,185595.0,32728.0,28532.0,32964.0,4.0,3.33333,0.0,0.0,0.713125,1.49566,2.0,2.0,1.0,61945.0,61945.0,1.0,1.0,601.0,0
611,A1146,A135,90516.0,D190,Dubai,transfer,7.0,3.0,635953.0,2319240.0,38951.0,24693.0,4.85714,6.33333,0.0,0.0,1.41817,0.707117,2.0,2.0,1.0,90516.0,90516.0,1.0,1.0,611.0,0
617,A1470,A249,52854.0,D142,Dubai,payment,4.0,2.0,3829810.0,147483.0,11728.0,10661.0,2.5,5.5,0.0,0.0,0.405099,1.0167,2.0,2.0,1.0,52854.0,52854.0,1.0,1.0,617.0,0
619,A2446,A88,7479.0,D171,Dubai,transfer,3.0,5.0,22496.0,4098070.0,37539.0,36413.0,5.33333,2.4,0.0,0.0,2.61652,2.04903,4.0,4.0,1.0,7479.0,7479.0,1.0,1.0,619.0,0
628,A885,A955,43539.0,D76,Delhi,transfer,4.0,4.0,174579.0,5103940.0,37624.0,36378.0,3.75,5.0,0.0,0.0,1.33361,1.04603,2.0,2.0,1.0,43539.0,43539.0,1.0,1.0,628.0,0
631,A715,A451,87497.0,D14,Bangalore,withdrawal,10.0,1.0,28620500.0,21852.0,37288.0,8779.0,3.5,5.0,0.0,0.0,0.51017,0.888927,4.0,2.0,1.0,87497.0,87497.0,1.0,1.0,631.0,0
637,A215,A261,7990181.0,D230,London,transfer,5.0,3.0,13987400.0,207124.0,32086.0,39637.0,2.6,5.33333,0.0,0.0,1.15618,0.817058,2.0,2.0,1.0,7990180.0,7990180.0,1.0,1.0,637.0,1
646,A1852,A2064,29570.0,D23,Singapore,withdrawal,5.0,5.0,147743.0,70112.0,32105.0,38664.0,3.0,5.8,0.0,0.0,1.25866,0.81701,2.0,2.0,1.0,29570.0,29570.0,1.0,1.0,646.0,0
647,A1747,A1646,1811398.0,D252,Dubai,transfer,7.0,6.0,1821010.0,6423370.0,21592.0,35862.0,4.0,3.16667,0.0,0.0,1.46556,1.72577,2.0,2.0,1.0,1811400.0,1811400.0,1.0,1.0,647.0,1
648,A1817,A1646,1233069.0,D42,Dubai,transfer,3.0,6.0,1299420.0,6423370.0,33763.0,35862.0,5.33333,3.16667,0.0,0.0,1.54765,1.72577,2.0,2.0,1.0,1233070.0,1233070.0,1.0,1.0,648.0,1
649,A1320,A1646,2488728.0,D34,Dubai,transfer,3.0,6.0,2677360.0,6423370.0,38003.0,35862.0,4.66667,3.16667,0.0,0.0,1.18842,1.72577,2.0,2.0,1.0,2488730.0,2488730.0,1.0,1.0,649.0,1
650,A517,A1646,4614102.0,D300,Dubai,transfer,2.0,6.0,4702160.0,6423370.0,12696.0,35862.0,5.5,3.16667,0.0,0.0,0.314152,1.72577,2.0,2.0,1.0,4614100.0,4614100.0,1.0,1.0,650.0,1
651,A2247,A1646,5455806.0,D196,Dubai,transfer,4.0,6.0,5493080.0,6423370.0,20126.0,35862.0,5.5,3.16667,0.0,0.0,0.634025,1.72577,2.0,2.0,1.0,5455810.0,5455810.0,1.0,1.0,651.0,1
657,A1859,A2071,40616.0,D129,Dubai,withdrawal,5.0,4.0,271792.0,164166.0,32845.0,36114.0,4.6,5.0,0.0,0.0,2.26644,1.32499,4.0,2.0,1.0,40616.0,40616.0,1.0,1.0,657.0,0
666,A881,A1762,59629.0,D117,Pakistan,payment,5.0,7.0,4421890.0,9271980.0,38775.0,39494.0,4.2,4.71429,0.0,0.0,0.632002,0.636585,2.0,2.0,1.0,59629.0,59629.0,1.0,1.0,666.0,0
673,A390,A1281,56354.0,D161,Singapore,transfer,6.0,3.0,1355500.0,39248.0,36207.0,30913.0,3.83333,5.66667,0.0,0.0,1.20619,0.948688,2.0,2.0,1.0,56354.0,56354.0,1.0,1.0,673.0,0
675,A382,A1769,13237.0,D191,Bangalore,withdrawal,4.0,6.0,52099.0,1110490.0,36860.0,33100.0,5.25,5.16667,0.0,0.0,0.898109,0.85547,2.0,2.0,1.0,13237.0,13237.0,1.0,1.0,675.0,0
684,A501,A1683,47111.0,D217,Delhi,transfer,5.0,3.0,5532760.0,9453450.0,31231.0,31278.0,4.4,3.66667,0.0,0.0,0.697784,0.964962,2.0,2.0,1.0,47111.0,47111.0,1.0,1.0,684.0,0
694,A634,A1976,29838.0,D56,London,transfer,12.0,12.0,2288190.0,164328.0,37853.0,40195.0,5.25,2.08333,0.0,0.0,1.72173,0.895663,2.0,2.0,1.0,29838.0,29838.0,1.0,1.0,694.0,0
699,A1758,A2298,81763.0,D286,Delhi,transfer,4.0,5.0,1885310.0,168648.0,34196.0,38802.0,7.25,3.2,0.0,0.0,0.53073,1.65912,2.0,2.0,1.0,81763.0,81763.0,1.0,1.0,699.0,0
702,A1266,A1392,46323.0,D4,Bangalore,withdrawal,5.0,4.0,141475.0,6126920.0,33178.0,37663.0,5.4,3.25,0.0,0.0,1.54926,1.45753,2.0,2.0,1.0,46323.0,46323.0,1.0,1.0,702.0,0
709,A2173,A882,1659.0,D_SHARED_4,Dubai,transfer,6.0,4.0,61566.0,5210500.0,39239.0,22539.0,5.0,3.75,0.0,0.0,2.07705,1.66051,4.0,2.0,1.0,1659.0,1659.0,1.0,1.0,709.0,1
710,A882,A1541,1659.0,D_SHARED_3,Dubai,transfer,4.0,2.0,5210500.0,3717030.0,22539.0,19826.0,3.75,5.5,0.0,0.0,1.66051,1.18812,2.0,2.0,1.0,1659.0,1659.0,1.0,1.0,710.0,1
711,A1541,A2173,1659.0,D_SHARED_2,Dubai,transfer,2.0,6.0,3717030.0,61566.0,19826.0,39239.0,5.5,5.0,0.0,0.0,1.18812,2.07705,2.0,4.0,1.0,1659.0,1659.0,1.0,1.0,711.0,1
715,A1329,A2325,78835.0,D44,Delhi,withdrawal,5.0,1.0,499398.0,8756180.0,27665.0,10905.0,5.8,2.0,0.0,0.0,0.655529,0.463157,2.0,2.0,1.0,78835.0,78835.0,1.0,1.0,715.0,0
717,A1737,A1990,80347.0,D227,Pakistan,transfer,10.0,6.0,23964000.0,15942900.0,38461.0,33484.0,4.5,3.16667,0.0,0.0,0.891779,0.715503,4.0,4.0,1.0,80347.0,80347.0,1.0,1.0,717.0,0
726,A455,A1161,1000.0,D_SHARED_1,Dubai,transfer,4.0,3.0,158901.0,189142.0,23336.0,30302.0,2.75,6.66667,0.0,0.0,1.61374,0.580471,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,726.0,1
727,A1161,A2430,1000.0,D_SHARED_1,Dubai,transfer,3.0,3.0,189142.0,102759.0,30302.0,34565.0,6.66667,4.0,0.0,0.0,0.580471,0.525951,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,727.0,1
728,A2430,A1994,1000.0,D_SHARED_1,Dubai,transfer,3.0,5.0,102759.0,242921.0,34565.0,32113.0,4.0,3.4,0.0,0.0,0.525951,1.12356,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,728.0,1
729,A1994,A455,1000.0,D_SHARED_1,Dubai,transfer,5.0,4.0,242921.0,158901.0,32113.0,23336.0,3.4,2.75,0.0,0.0,1.12356,1.61374,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,729.0,1
735,A187,A904,52443.0,D29,Delhi,payment,6.0,5.0,6927510.0,2901860.0,35016.0,39114.0,2.5,3.4,0.0,0.0,1.71346,1.0167,2.0,2.0,1.0,52443.0,52443.0,1.0,1.0,735.0,0
740,A32,A2038,98874.0,D221,Bangalore,payment,4.0,6.0,2264160.0,641587.0,25808.0,31722.0,3.75,4.66667,0.0,0.0,0.769375,0.92217,2.0,2.0,1.0,98874.0,98874.0,1.0,1.0,740.0,0
749,A2050,A2289,87799.0,D182,Mumbai,transfer,10.0,4.0,9911700.0,36724.0,35494.0,23842.0,4.7,2.75,0.0,0.0,0.32,0.628764,2.0,2.0,1.0,87799.0,87799.0,1.0,1.0,749.0,0
757,A1283,A2359,56965.0,D294,Pakistan,payment,4.0,3.0,171604.0,1453840.0,34262.0,36391.0,3.25,3.33333,0.0,0.0,0.98063,0.909246,2.0,2.0,1.0,56965.0,56965.0,1.0,1.0,757.0,0
759,A1331,A704,81846.0,D236,London,payment,4.0,6.0,326495.0,3775520.0,37717.0,34632.0,5.0,6.16667,0.0,0.0,1.31425,2.05304,2.0,4.0,1.0,81846.0,81846.0,1.0,1.0,759.0,0
769,A323,A1622,41370.0,D174,Dubai,transfer,3.0,5.0,83975.0,7676.0,6982.0,39257.0,6.33333,4.0,0.0,0.0,0.88487,0.70035,2.0,2.0,1.0,41370.0,41370.0,1.0,1.0,769.0,0
771,A468,A2174,67040.0,D100,London,transfer,4.0,4.0,206897.0,7247540.0,38405.0,23846.0,2.5,3.0,0.0,0.0,0.383881,1.76139,2.0,2.0,1.0,67040.0,67040.0,1.0,1.0,771.0,0
773,A711,A726,8290008.0,D238,London,transfer,2.0,7.0,15280500.0,11034400.0,36684.0,36922.0,5.0,4.14286,0.0,0.0,0.797689,1.19936,2.0,2.0,1.0,8290010.0,8290010.0,1.0,1.0,773.0,1
783,A1839,A2313,85183.0,D166,London,payment,10.0,3.0,28180000.0,2284790.0,39790.0,39209.0,4.4,6.0,0.0,0.0,0.571772,0.553114,4.0,2.0,1.0,85183.0,85183.0,1.0,1.0,783.0,0
785,A1241,A1126,77845.0,D29,London,transfer,4.0,13.0,234550.0,275892.0,23996.0,35891.0,9.25,4.92308,0.0,0.0,0.630167,0.754583,2.0,2.0,1.0,77845.0,77845.0,1.0,1.0,785.0,0
786,A1176,A315,84989.0,D47,Pakistan,withdrawal,5.0,6.0,2039760.0,156722.0,35577.0,37593.0,3.8,5.16667,0.0,0.0,0.727744,1.63313,2.0,2.0,1.0,84989.0,84989.0,1.0,1.0,786.0,0
795,A169,A1843,75241.0,D97,London,payment,1.0,3.0,75241.0,60183.0,795.0,27435.0,3.0,3.0,0.0,0.0,0.651852,1.94591,2.0,2.0,1.0,75241.0,75241.0,1.0,1.0,795.0,0
797,A1407,A346,66487.0,D89,Delhi,withdrawal,3.0,1.0,134015.0,62154.0,19137.0,7388.0,5.33333,6.0,0.0,0.0,1.17854,0.859202,2.0,2.0,1.0,66487.0,66487.0,1.0,1.0,797.0,0
805,A2147,A2142,80314.0,D82,London,payment,5.0,4.0,322478.0,1815570.0,25144.0,9856.0,3.6,5.25,0.0,0.0,0.455461,0.803498,2.0,2.0,1.0,80314.0,80314.0,1.0,1.0,805.0,0
815,A1351,A388,9361169.0,D_SHARED_1,Dubai,transfer,6.0,4.0,14600300.0,129886.0,30945.0,29968.0,5.83333,4.25,0.0,0.0,1.29433,0.662282,2.0,2.0,1.0,9361170.0,9361170.0,1.0,1.0,815.0,1
816,A1584,A1164,4227887.0,D_SHARED_1,Dubai,transfer,6.0,3.0,17291200.0,6196290.0,33738.0,23605.0,3.0,5.0,0.0,0.0,1.2153,1.06166,2.0,2.0,1.0,4227890.0,4227890.0,1.0,1.0,816.0,1
817,A2469,A616,5592986.0,D_SHARED_1,Dubai,transfer,7.0,4.0,11822400.0,28725.0,28166.0,39322.0,6.0,2.75,0.0,0.0,0.25692,0.448982,2.0,2.0,1.0,5592990.0,5592990.0,1.0,1.0,817.0,1
818,A334,A2387,2372874.0,D_SHARED_1,Dubai,transfer,3.0,3.0,2487200.0,2575670.0,38969.0,34889.0,4.0,4.0,0.0,0.0,0.490745,1.54512,2.0,2.0,1.0,2372870.0,2372870.0,1.0,1.0,818.0,1
818,A348,A1269,73875.0,D193,London,withdrawal,4.0,4.0,4889830.0,259310.0,23116.0,36923.0,4.0,7.25,0.0,0.0,0.808359,0.842262,2.0,2.0,1.0,73875.0,73875.0,1.0,1.0,818.0,0
819,A1433,A1271,6576063.0,D_SHARED_1,Dubai,transfer,3.0,3.0,15733100.0,52762.0,34156.0,38562.0,3.33333,4.66667,0.0,0.0,0.655651,2.47032,2.0,4.0,1.0,6576060.0,6576060.0,1.0,1.0,819.0,1
827,A2083,A1483,1000.0,D_SHARED_1,Dubai,transfer,11.0,5.0,96076.0,72973.0,22394.0,31883.0,3.72727,5.4,0.0,0.0,1.67432,2.7977,2.0,4.0,1.0,1000.0,1000.0,1.0,1.0,827.0,1
828,A1483,A75,1000.0,D_SHARED_1,Dubai,transfer,5.0,4.0,72973.0,212503.0,31883.0,37429.0,5.4,6.5,0.0,0.0,2.7977,1.09965,4.0,2.0,1.0,1000.0,1000.0,1.0,1.0,828.0,1
829,A75,A1486,1000.0,D_SHARED_1,Dubai,transfer,4.0,10.0,212503.0,89290.0,37429.0,7542.0,6.5,4.5,0.0,0.0,1.09965,0.480111,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,829.0,1
830,A1486,A2083,1000.0,D_SHARED_1,Dubai,transfer,10.0,11.0,89290.0,96076.0,7542.0,22394.0,4.5,3.72727,0.0,0.0,0.480111,1.67432,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,830.0,1
832,A878,A1400,64352.0,D99,Dubai,transfer,9.0,5.0,19164200.0,213242.0,21419.0,34442.0,2.88889,5.2,0.0,0.0,0.25686,0.668711,2.0,2.0,1.0,64352.0,64352.0,1.0,1.0,832.0,0
841,A2157,A155,87259.0,D173,Bangalore,transfer,8.0,2.0,7083320.0,6426060.0,34428.0,30581.0,3.5,3.0,0.0,0.0,0.293362,0.70802,2.0,2.0,1.0,87259.0,87259.0,1.0,1.0,841.0,0
844,A679,A1793,6160.0,D211,London,withdrawal,3.0,3.0,2010120.0,289892.0,30128.0,19153.0,3.66667,4.0,0.0,0.0,1.16345,1.88237,2.0,2.0,1.0,6160.0,6160.0,1.0,1.0,844.0,0
849,A1839,A959,84646.0,D166,London,payment,10.0,1.0,28180000.0,28946.0,39790.0,32822.0,4.4,6.0,0.0,0.0,0.571772,0.360226,4.0,2.0,1.0,84646.0,84646.0,1.0,1.0,849.0,0
857,A795,A1507,89248.0,D293,Ladakh,withdrawal,2.0,0.0,178738.0,0.0,30969.0,0.0,2.0,0.0,0.0,0.0,2.82863,1.9564,4.0,2.0,1.0,89248.0,89248.0,1.0,1.0,857.0,0
866,A664,A818,79792.0,D71,Singapore,withdrawal,7.0,3.0,8367040.0,5392850.0,40731.0,28005.0,4.14286,4.66667,0.0,0.0,0.616172,1.10215,2.0,2.0,1.0,79792.0,79792.0,1.0,1.0,866.0,0
874,A2272,A421,93669.0,D265,Mumbai,payment,3.0,1.0,280962.0,10864.0,39129.0,39823.0,3.0,4.0,0.0,0.0,0.574729,2.80895,2.0,4.0,1.0,93669.0,93669.0,1.0,1.0,874.0,0
883,A376,A910,1000.0,D_SHARED_1,Dubai,transfer,2.0,7.0,89257.0,9209550.0,32228.0,31614.0,6.0,3.42857,0.0,0.0,1.58812,1.1103,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,883.0,1
884,A910,A1848,1000.0,D_SHARED_1,Dubai,transfer,7.0,4.0,9209550.0,16779600.0,31614.0,35363.0,3.42857,2.25,0.0,0.0,1.1103,0.546083,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,884.0,1
884,A1624,A2057,49846.0,D121,Pakistan,payment,3.0,7.0,148303.0,20592600.0,28457.0,30642.0,4.66667,5.14286,0.0,0.0,0.272215,3.4921,2.0,8.0,1.0,49846.0,49846.0,1.0,1.0,884.0,0
885,A1848,A1432,1000.0,D_SHARED_1,Dubai,transfer,4.0,2.0,16779600.0,73917.0,35363.0,20517.0,2.25,4.5,0.0,0.0,0.546083,0.982037,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,885.0,1
886,A1432,A376,1000.0,D_SHARED_1,Dubai,transfer,2.0,2.0,73917.0,89257.0,20517.0,32228.0,4.5,6.0,0.0,0.0,0.982037,1.58812,2.0,2.0,1.0,1000.0,1000.0,1.0,1.0,886.0,1
888,A1374,A1936,1925.0,D72,Singapore,transfer,12.0,4.0,3122380.0,7699110.0,33482.0,25401.0,4.25,3.0,0.0,0.0,0.431907,0.490302,2.0,2.0,1.0,1925.0,1925.0,1.0,1.0,888.0,1
889,A1374,A1922,1418.0,D3,Singapore,transfer,12.0,4.0,3122380.0,6206480.0,33482.0,38886.0,4.25,3.5,0.0,0.0,0.431907,1.32871,2.0,2.0,1.0,1418.0,1418.0,1.0,1.0,889.0,1
890,A1374,A325,538.0,D132,Singapore,transfer,12.0,5.0,3122380.0,4550990.0,33482.0,28744.0,4.25,4.2,0.0,0.0,0.431907,0.775823,2.0,2.0,1.0,538.0,538.0,1.0,1.0,890.0,1
891,A1374,A884,806.0,D281,Singapore,transfer,12.0,3.0,3122380.0,73233.0,33482.0,32598.0,4.25,7.0,0.0,0.0,0.431907,1.1585,2.0,2.0,1.0,806.0,806.0,1.0,1.0,891.0,1
892,A1374,A2494,1580.0,D217,Singapore,transfer,12.0,4.0,3122380.0,9354040.0,33482.0,25969.0,4.25,3.5,0.0,0.0,0.431907,1.48448,2.0,2.0,1.0,1580.0,1580.0,1.0,1.0,892.0,1
893,A1374,A456,1090.0,D122,Singapore,transfer,12.0,3.0,3122380.0,3119100.0,33482.0,21193.0,4.25,4.0,0.0,0.0,0.431907,0.753241,2.0,2.0,1.0,1090.0,1090.0,1.0,1.0,893.0,1
894,A1374,A1234,749.0,D25,Singapore,transfer,12.0,8.0,3122380.0,33148200.0,33482.0,37520.0,4.25,2.875,0.0,0.0,0.431907,0.403675,2.0,4.0,1.0,749.0,749.0,1.0,1.0,894.0,1
895,A1374,A977,1359.0,D235,Singapore,transfer,12.0,1.0,3122380.0,993.0,33482.0,35488.0,4.25,1.0,0.0,0.0,0.431907,0.380698,2.0,2.0,1.0,1359.0,1359.0,1.0,1.0,895.0,1
896,A1374,A258,727.0,D256,Singapore,transfer,12.0,5.0,3122380.0,17149300.0,33482.0,20129.0,4.25,4.2,0.0,0.0,0.431907,0.346688,2.0,2.0,1.0,727.0,727.0,1.0,1.0,896.0,1
898,A2111,A2356,31961.0,D74,Singapore,withdrawal,2.0,2.0,64300.0,34703.0,9833.0,31687.0,4.5,4.5,0.0,0.0,1.06986,1.23339,2.0,2.0,1.0,31961.0,31961.0,1.0,1.0,898.0,0
905,A351,A2145,47883.0,D35,Delhi,payment,6.0,4.0,240935.0,75842.0,30303.0,27269.0,3.5,6.75,0.0,0.0,0.860568,0.447942,2.0,2.0,1.0,47883.0,47883.0,1.0,1.0,905.0,0
906,A1530,A1039,98496.0,D9,London,withdrawal,5.0,1.0,999948.0,66701.0,38921.0,21336.0,2.0,2.0,0.0,0.0,0.309683,0.3982,2.0,2.0,1.0,98496.0,98496.0,1.0,1.0,906.0,0
912,A1387,A718,7795178.0,D_SHARED_5,Dubai,transfer,5.0,5.0,24964900.0,367730.0,16044.0,31206.0,5.4,5.0,0.0,0.0,1.12602,0.485927,2.0,2.0,1.0,7795180.0,7795180.0,1.0,1.0,912.0,1
913,A1961,A747,2262550.0,D_SHARED_5,Dubai,transfer,4.0,3.0,2452220.0,9663730.0,38387.0,30122.0,3.25,4.33333,0.0,0.0,0.498585,0.707846,2.0,2.0,1.0,2262550.0,2262550.0,1.0,1.0,913.0,1
914,A259,A1875,620585.0,D_SHARED_5,Dubai,transfer,5.0,1.0,1457910.0,7813.0,22858.0,27299.0,3.0,1.0,0.0,0.0,1.03016,0.850744,2.0,2.0,1.0,620585.0,620585.0,1.0,1.0,914.0,1
915,A1202,A826,735047.0,D_SHARED_5,Dubai,transfer,14.0,7.0,994040.0,30290600.0,32238.0,36751.0,4.92857,3.71429,0.0,0.0,0.925725,0.856615,2.0,4.0,1.0,735047.0,735047.0,1.0,1.0,915.0,1
916,A818,A172,5294919.0,D_SHARED_5,Dubai,transfer,3.0,6.0,5392850.0,14632000.0,28005.0,32849.0,4.66667,4.66667,0.0,0.0,1.10215,1.31914,2.0,4.0,1.0,5294920.0,5294920.0,1.0,1.0,916.0,1
917,A2225,A1940,33523.0,D19,Dubai,payment,6.0,7.0,9155250.0,3066900.0,18376.0,36375.0,3.83333,3.42857,0.0,0.0,0.550714,0.969899,2.0,2.0,1.0,33523.0,33523.0,1.0,1.0,917.0,0
918,A1360,A1120,17068.0,D189,Pakistan,payment,3.0,5.0,50145.0,73507.0,13198.0,39323.0,3.0,3.8,0.0,0.0,1.52597,1.04753,2.0,2.0,1.0,17068.0,17068.0,1.0,1.0,918.0,0
921,A2038,A1505,68350.0,D137,Mumbai,transfer,6.0,1.0,641587.0,1000.0,31722.0,37022.0,4.66667,4.0,0.0,0.0,0.92217,1.01494,2.0,2.0,1.0,68350.0,68350.0,1.0,1.0,921.0,0
928,A740,A2235,39261.0,D165,Mumbai,payment,9.0,3.0,28289900.0,10317600.0,39218.0,36579.0,3.44444,4.66667,0.0,0.0,1.20355,1.3791,2.0,2.0,1.0,39261.0,39261.0,1.0,1.0,928.0,0
