sender,receiver,count,total,avg,velocity,unique_devices,last_tx
A1572,A1057,1,88140,88140,1,1,18872
A1923,A413,1,72328,72328,1,1,30055
A1923,A829,1,72601,72601,1,1,20575
A1923,A2027,1,72455,72455,1,1,18780
A2124,A1929,1,2.62537e+006,2.62537e+006,1,1,37541
A2124,A1310,1,5.4942e+006,5.4942e+006,1,1,25974
A2124,A1864,1,10662,10662,1,1,18992
A2124,A106,1,10578,10578,1,1,18758
A849,A1322,1,18337,18337,1,1,31746
A849,A709,1,18158,18158,1,1,25739
A849,A98,1,9.79831e+006,9.79831e+006,1,1,18723
A708,A164,1,5.48727e+006,5.48727e+006,1,1,36573
A708,A1995,1,1000,1000,1,1,19469
A708,A98,1,648922,648922,1,1,18722
A2330,A1787,1,1.61867e+006,1.61867e+006,1,1,37186
A1829,A2000,1,6.93018e+006,6.93018e+006,1,1,33089
A1829,A2226,1,97915,97915,1,1,27523
A2000,A1266,1,1203,1203,1,1,22264
A2000,A1498,1,3.48903e+006,3.48903e+006,1,1,29671
A2000,A1680,1,25593,25593,1,1,18698
A2000,A1690,1,25526,25526,1,1,19167
A2000,A1364,1,9.90553e+006,9.90553e+006,1,1,27755
A977,A572,1,993,993,1,1,35488
A2196,A1267,1,37269,37269,1,1,33987
A1927,A109,1,1246,1246,1,1,18685
A1927,A1605,1,727,727,1,1,18677
A1927,A2309,1,1061,1061,1,1,18676
A1927,A605,1,1478,1478,1,1,18680
A1927,A442,1,1628,1628,1,1,18678
A1927,A1793,1,1329,1329,1,1,18682
A1927,A1956,1,33478,33478,1,1,24867
A1927,A1267,1,1043,1043,1,1,18675
A1927,A1022,1,1857,1857,1,1,18679
A1927,A1715,1,1165,1165,1,1,18681
A1927,A631,1,845,845,1,1,18683
A1927,A2217,1,1829,1829,1,1,18684
A11,A1072,1,66865,66865,1,1,34312
A11,A2162,1,4.35308e+006,4.35308e+006,1,1,22831
A11,A2015,1,66977,66977,1,1,18630
A1846,A1377,1,99716,99716,1,1,38687
A1846,A2079,1,99697,99697,1,1,18620
A2137,A1721,1,49957,49957,1,1,35221
A2137,A2438,1,49890,49890,1,1,18565
A1330,A68,1,66620,66620,1,1,21393
A1330,A1309,1,67152,67152,1,1,18475
A546,A377,1,6574,6574,1,1,22994
A546,A2264,1,7077,7077,1,1,18460
A1902,A18,1,1000,1000,1,1,18435
A1729,A18,1,1000,1000,1,1,31670
A1729,A1064,1,81145,81145,1,1,25903
A1729,A1747,1,80719,80719,1,1,18425
A657,A185,1,81022,81022,1,1,38380
A657,A2248,1,1000,1000,1,1,34203
A657,A2008,1,80733,80733,1,1,18403
A2082,A155,1,98898,98898,1,1,28481
A2082,A599,1,9.69794e+006,9.69794e+006,1,1,18378
A2340,A1499,1,1000,1000,1,1,39770
A2340,A2079,1,78933,78933,1,1,23482
A2340,A802,1,79588,79588,1,1,18364
A30,A2387,1,1826,1826,1,1,36142
A30,A98,1,898,898,1,1,18278
A30,A2492,1,1627,1627,1,1,36139
A30,A993,1,714,714,1,1,36141
A30,A614,1,853,853,1,1,36140
A30,A1552,1,6.82339e+006,6.82339e+006,1,1,19096
A30,A1952,1,660,660,1,1,36138
A2407,A1994,1,80240,80240,1,1,25126
A2407,A241,1,80810,80810,1,1,19918
A2407,A2283,1,80692,80692,1,1,18254
A2155,A1541,1,43892,43892,1,1,18228
A1204,A518,1,47117,47117,1,1,25917
A1204,A353,1,47241,47241,1,1,18188
A295,A1618,1,81580,81580,1,1,29151
A295,A1821,1,1784,1784,1,1,18185
A1551,A1246,1,68300,68300,1,1,27649
A1551,A2103,1,6.64145e+006,6.64145e+006,1,1,22742
A1551,A2392,1,68279,68279,1,1,18181
A1823,A1466,1,1000,1000,1,1,30319
A1823,A851,1,88151,88151,1,1,19440
A1823,A683,1,88483,88483,1,1,18754
A1823,A2406,1,88101,88101,1,1,18128
A322,A1300,1,13216,13216,1,1,30630
A322,A373,1,13039,13039,1,1,30059
A322,A1151,1,12623,12623,1,1,18121
A322,A1799,1,13072,13072,1,1,26782
A322,A1877,1,12793,12793,1,1,18976
A322,A1729,1,12982,12982,1,1,23506
A322,A921,1,12841,12841,1,1,24775
A1941,A1633,1,51959,51959,1,1,39653
A1941,A352,1,51760,51760,1,1,30854
A1941,A1241,1,1.03474e+006,1.03474e+006,1,1,18073
A1244,A2141,1,1000,1000,1,1,40135
A1244,A1985,1,6.60626e+006,6.60626e+006,1,1,39819
A1244,A529,1,992,992,1,1,18415
A1244,A528,1,1379,1379,1,1,18411
A1244,A53,1,929,929,1,1,18413
A1244,A157,1,814,814,1,1,18416
A1244,A44,1,1425,1425,1,1,18414
A1244,A946,1,505,505,1,1,18417
A1244,A852,1,1913,1913,1,1,18412
A680,A2077,1,2295,2295,1,1,18050
A1691,A1976,1,36367,36367,1,1,32754
A1691,A1487,1,36063,36063,1,1,18285
A1691,A1287,1,36241,36241,1,1,18032
A1452,A1451,1,6316,6316,1,1,22002
A1452,A1766,1,6513,6513,1,1,17957
A1712,A1841,1,49562,49562,1,1,17955
A1712,A657,1,49094,49094,1,1,32132
A1712,A1280,1,49220,49220,1,1,39620
A1712,A270,1,49408,49408,1,1,30494
A1712,A269,1,49035,49035,1,1,35181
A2334,A1521,1,14367,14367,1,1,17939
A792,A1501,1,27779,27779,1,1,25837
A792,A1877,1,27840,27840,1,1,17921
A50,A1963,1,21102,21102,1,1,17916
A1604,A1288,1,12674,12674,1,1,40114
A1604,A21,1,12979,12979,1,1,19829
A1152,A305,1,5000,5000,1,1,32825
A1152,A1601,1,86776,86776,1,1,17891
A1699,A728,1,9.32064e+006,9.32064e+006,1,1,36704
A1699,A326,1,71477,71477,1,1,35224
A1699,A1114,1,5000,5000,1,1,43727
A394,A838,1,75178,75178,1,1,27905
A394,A1166,1,902,902,1,1,17875
A300,A799,1,34353,34353,1,1,22781
A300,A1379,1,34399,34399,1,1,21871
A300,A75,1,34260,34260,1,1,39809
A300,A1281,1,912,912,1,1,17857
A539,A274,1,1000,1000,1,1,37979
A539,A2388,1,53969,53969,1,1,30806
A539,A1138,1,54297,54297,1,1,17848
A2417,A1350,1,90596,90596,1,1,32890
A2417,A2193,1,90801,90801,1,1,21541
A2417,A751,1,91265,91265,1,1,17782
A1716,A1328,1,82183,82183,1,1,35726
A1716,A208,1,82588,82588,1,1,17698
A1716,A2297,1,1000,1000,1,1,24222
A1716,A2304,1,3.78278e+006,3.78278e+006,1,1,29993
A1716,A2112,1,82894,82894,1,1,34820
A1779,A1597,1,63509,63509,1,1,38736
A1779,A1889,1,63664,63664,1,1,17662
A1436,A190,1,202960,202960,1,1,17601
A1375,A1825,1,78348,78348,1,1,17580
A487,A2471,1,24456,24456,1,1,36004
A1911,A35,1,85494,85494,1,1,26212
A1911,A1309,1,85601,85601,1,1,17560
A856,A796,1,75901,75901,1,1,19676
A856,A2425,1,75769,75769,1,1,17510
A1409,A535,1,25280,25280,1,1,17464
A1137,A1825,1,84413,84413,1,1,26415
A1137,A392,1,84681,84681,1,1,24700
A1506,A2435,1,83586,83586,1,1,23652
A1506,A2103,1,83673,83673,1,1,17362
A1040,A632,1,75604,75604,1,1,26526
A1040,A1546,1,76017,76017,1,1,17359
A2200,A1647,1,65768,65768,1,1,39426
A2200,A1084,1,65446,65446,1,1,23386
A2200,A1145,1,65517,65517,1,1,17242
A449,A454,1,1000,1000,1,1,31156
A449,A2134,1,13562,13562,1,1,17226
A1459,A250,1,78710,78710,1,1,27339
A1459,A32,1,78287,78287,1,1,20865
A1459,A2160,1,78182,78182,1,1,17154
A2354,A1203,1,1.96443e+006,1.96443e+006,1,1,37937
A2354,A800,1,7.04436e+006,7.04436e+006,1,1,34252
A2354,A1230,1,33931,33931,1,1,19855
A2354,A137,1,8.20216e+006,8.20216e+006,1,1,17131
A128,A162,1,1.75936e+006,1.75936e+006,1,1,17128
A510,A134,1,914,914,1,1,20712
A510,A1973,1,46455,46455,1,1,18246
A510,A2278,1,46838,46838,1,1,17123
A637,A1028,1,34913,34913,1,1,23587
A637,A2175,1,34780,34780,1,1,17108
A209,A1249,1,14553,14553,1,1,35144
A209,A1204,1,15232,15232,1,1,20874
A209,A196,1,14751,14751,1,1,17060
A209,A942,1,15050,15050,1,1,17565
A209,A569,1,15226,15226,1,1,22521
A1760,A1799,1,82163,82163,1,1,25579
A1760,A2388,1,81886,81886,1,1,39904
A1760,A1129,1,81844,81844,1,1,17029
A2333,A410,1,8.47045e+006,8.47045e+006,1,1,17025
A2333,A1806,1,9.47924e+006,9.47924e+006,1,1,17446
A2333,A1980,1,6.28559e+006,6.28559e+006,1,1,17026
A2333,A628,1,9.60651e+006,9.60651e+006,1,1,17027
A2333,A394,1,5.14767e+006,5.14767e+006,1,1,17028
A974,A895,1,972,972,1,1,34933
A974,A1255,1,77094,77094,1,1,29628
A974,A33,1,835947,835947,1,1,16953
A1356,A1938,1,940715,940715,1,1,21168
A401,A1630,1,95809,95809,1,1,17137
A401,A497,1,1976,1976,1,1,16859
A401,A1145,1,1487,1487,1,1,16855
A401,A1832,1,663,663,1,1,16856
A401,A64,1,938,938,1,1,16857
A401,A69,1,924,924,1,1,16858
A2394,A530,1,36011,36011,1,1,36342
A2394,A1265,1,35822,35822,1,1,34071
A2394,A2069,1,5.54467e+006,5.54467e+006,1,1,16823
A1054,A1929,1,1891,1891,1,1,29203
A1054,A342,1,8.43361e+006,8.43361e+006,1,1,16822
A1054,A2263,1,37129,37129,1,1,21618
A1054,A1928,1,9.60317e+006,9.60317e+006,1,1,24166
A1054,A178,1,36975,36975,1,1,29002
A599,A179,1,7.45837e+006,7.45837e+006,1,1,32522
A599,A1044,1,69817,69817,1,1,18366
A599,A125,1,69488,69488,1,1,16777
A2450,A1094,1,44963,44963,1,1,16742
A238,A383,1,69220,69220,1,1,38898
A238,A2365,1,69448,69448,1,1,16672
A1260,A1552,1,1000,1000,1,1,33945
A1260,A1848,1,32426,32426,1,1,16620
A1260,A1024,1,1000,1000,1,1,29781
A1260,A913,1,32749,32749,1,1,17683
A1260,A593,1,32465,32465,1,1,30709
A2463,A42,1,11520,11520,1,1,36086
A2463,A1480,1,11466,11466,1,1,35486
A2463,A1586,1,11045,11045,1,1,35317
A2463,A1366,1,11528,11528,1,1,16479
A2098,A1248,1,29293,29293,1,1,33496
A2098,A1437,1,29512,29512,1,1,16470
A229,A2284,1,84293,84293,1,1,29710
A229,A62,1,1.68178e+006,1.68178e+006,1,1,30071
A229,A986,1,1462,1462,1,1,16455
A729,A1243,1,74140,74140,1,1,30218
A729,A1771,1,73746,73746,1,1,26491
A729,A1932,1,9.01046e+006,9.01046e+006,1,1,16446
A1676,A161,1,92974,92974,1,1,37830
A1676,A1674,1,92802,92802,1,1,16441
A2462,A394,1,61890,61890,1,1,16390
A2462,A428,1,62534,62534,1,1,30683
A2462,A1556,1,1000,1000,1,1,20536
A2462,A1695,1,1081,1081,1,1,19435
A2462,A1599,1,62189,62189,1,1,25159
A151,A448,1,18194,18194,1,1,30283
A1965,A1985,1,33038,33038,1,1,27838
A1965,A34,1,33197,33197,1,1,16384
A2335,A2000,1,31058,31058,1,1,28077
A2335,A1673,1,31416,31416,1,1,27791
A2335,A1520,1,6.17151e+006,6.17151e+006,1,1,19208
A2335,A1422,1,31256,31256,1,1,16348
A550,A1720,1,42791,42791,1,1,29885
A550,A1280,1,43427,43427,1,1,24061
A550,A1927,1,922,922,1,1,23520
A550,A835,1,721,721,1,1,23512
A550,A454,1,1499,1499,1,1,23511
A550,A927,1,1295,1295,1,1,23516
A550,A1154,1,1330,1330,1,1,23510
A550,A410,1,42955,42955,1,1,35135
A550,A2009,1,1431,1431,1,1,23521
A550,A999,1,1455,1455,1,1,23514
A550,A683,1,1431,1431,1,1,29623
A550,A773,1,1213,1213,1,1,23519
A550,A2147,1,1243,1243,1,1,23515
A550,A1721,1,807,807,1,1,23517
A550,A2263,1,42743,42743,1,1,36227
A550,A1230,1,43019,43019,1,1,16335
A550,A2338,1,1528,1528,1,1,23513
A550,A790,1,524,524,1,1,23518
A393,A1165,1,86156,86156,1,1,40086
A393,A337,1,86140,86140,1,1,26509
A267,A1844,1,54944,54944,1,1,36504
A267,A434,1,1000,1000,1,1,31830
A267,A54,1,1000,1000,1,1,34008
A267,A1378,1,54645,54645,1,1,16329
A267,A2383,1,55162,55162,1,1,28368
A267,A503,1,1000,1000,1,1,30849
A267,A1404,1,3.86446e+006,3.86446e+006,1,1,30330
A60,A2459,1,71933,71933,1,1,22486
A60,A402,1,71478,71478,1,1,37048
A60,A386,1,71808,71808,1,1,16309
A941,A244,1,54518,54518,1,1,19998
A941,A1749,1,54252,54252,1,1,18383
A941,A252,1,54214,54214,1,1,16303
A866,A2153,1,91338,91338,1,1,16189
A866,A1742,1,91317,91317,1,1,37060
A866,A329,1,91122,91122,1,1,19748
A866,A1404,1,90891,90891,1,1,25396
A866,A113,1,90591,90591,1,1,26222
A563,A892,1,7537,7537,1,1,21517
A563,A761,1,7435,7435,1,1,21011
A1698,A1054,1,55344,55344,1,1,18320
A1698,A424,1,55448,55448,1,1,16179
A389,A1538,1,81734,81734,1,1,28205
A389,A1904,1,81533,81533,1,1,27543
A389,A2265,1,82124,82124,1,1,16172
A526,A1284,1,1.59866e+006,1.59866e+006,1,1,20212
A526,A2104,1,21186,21186,1,1,16144
A1245,A1967,1,34358,34358,1,1,23572
A1245,A1918,1,34619,34619,1,1,27851
A1245,A1482,1,34339,34339,1,1,16034
A1102,A242,1,73858,73858,1,1,30366
A1102,A539,1,74187,74187,1,1,27991
A1102,A2184,1,5.37956e+006,5.37956e+006,1,1,16026
A1255,A2446,1,1.13304e+006,1.13304e+006,1,1,33385
A1255,A1501,1,56632,56632,1,1,26168
A1255,A1992,1,56693,56693,1,1,16013
A2235,A121,1,7.54724e+006,7.54724e+006,1,1,36579
A2235,A974,1,91264,91264,1,1,17654
A2235,A1272,1,2.67914e+006,2.67914e+006,1,1,15986
A195,A1115,1,1482,1482,1,1,15965
A1546,A709,1,1.7291e+006,1.7291e+006,1,1,37948
A1546,A1712,1,666,666,1,1,29883
A1546,A1253,1,1482,1482,1,1,29880
A1546,A1888,1,1103,1103,1,1,29872
A1546,A407,2,4.66513e+006,2.33257e+006,0.000262329,2,29877
A1546,A2235,1,1777,1777,1,1,29874
A1546,A2117,1,1592,1592,1,1,29881
A1546,A1927,1,1017,1017,1,1,29879
A1546,A2133,1,32103,32103,1,1,15959
A1546,A2430,1,1564,1564,1,1,29875
A1546,A1553,1,605,605,1,1,29873
A1546,A870,1,1964,1964,1,1,29882
A1546,A2473,1,817,817,1,1,29876
A1546,A592,1,32290,32290,1,1,17258
A1546,A1703,1,1674,1674,1,1,29878
A100,A1216,1,83141,83141,1,1,29181
A100,A2176,1,83061,83061,1,1,27157
A100,A1169,1,83098,83098,1,1,15911
A1520,A82,1,1623,1623,1,1,27461
A1520,A2120,1,50310,50310,1,1,26223
A1520,A137,1,50163,50163,1,1,25318
A1520,A1809,1,49979,49979,1,1,15905
A1501,A1331,1,89424,89424,1,1,31538
A1501,A2084,1,89769,89769,1,1,24405
A1501,A190,1,89598,89598,1,1,15902
A356,A248,1,87764,87764,1,1,27250
A356,A2168,1,87939,87939,1,1,23291
A356,A678,1,87950,87950,1,1,33458
A356,A1535,1,1.76058e+006,1.76058e+006,1,1,15859
A2270,A1546,1,90847,90847,1,1,33963
A2270,A1482,1,91498,91498,1,1,22360
A2270,A2032,1,1516,1516,1,1,15833
A757,A1888,1,35233,35233,1,1,15823
A553,A437,1,64696,64696,1,1,16166
A1764,A1431,1,90957,90957,1,1,24065
A1764,A2446,1,91374,91374,1,1,15769
A2149,A36,1,998,998,1,1,38716
A2149,A1930,1,1082,1082,1,1,15758
A2149,A79,1,1309,1309,1,1,24138
A2149,A2052,1,902,902,1,1,17881
A2149,A291,1,1917,1917,1,1,21409
A2149,A1332,1,1279,1279,1,1,19335
A2149,A1613,1,1480,1480,1,1,20417
A2026,A1339,1,57208,57208,1,1,34558
A2026,A316,1,57353,57353,1,1,22451
A2026,A885,1,57260,57260,1,1,15750
A2026,A773,1,57367,57367,1,1,26046
A2026,A1986,1,7.3321e+006,7.3321e+006,1,1,26700
A1072,A433,1,23056,23056,1,1,35936
A1072,A1804,1,23166,23166,1,1,20307
A1072,A569,1,462880,462880,1,1,15702
A1072,A1640,1,23371,23371,1,1,25924
A1072,A1343,1,9.78123e+006,9.78123e+006,1,1,29920
A1806,A2277,1,8886,8886,1,1,37146
A1806,A1630,1,9047,9047,1,1,22500
A1806,A1192,1,1023,1023,1,1,15654
A1214,A2429,1,71516,71516,1,1,31677
A1214,A676,1,71674,71674,1,1,27672
A1214,A103,1,9.21154e+006,9.21154e+006,1,1,15646
A2471,A966,1,63434,63434,1,1,33823
A2471,A2032,1,6.37849e+006,6.37849e+006,1,1,15645
A624,A2496,1,36640,36640,1,1,27836
A624,A1777,1,5.41438e+006,5.41438e+006,1,1,15644
A2203,A1715,1,456,456,1,1,38623
A2203,A2354,1,278,278,1,1,34096
A2203,A239,1,862,862,1,1,25631
A2203,A2496,1,457,457,1,1,15634
A1627,A279,1,52469,52469,1,1,37153
A1627,A2298,1,52514,52514,1,1,35034
A1627,A351,1,52267,52267,1,1,15624
A754,A11,1,57133,57133,1,1,18392
A754,A1742,1,56850,56850,1,1,15620
A1465,A1115,1,11930,11930,1,1,35238
A1465,A138,1,240100,240100,1,1,27320
A1465,A101,1,11871,11871,1,1,15617
A1465,A637,1,12103,12103,1,1,21995
A1465,A444,1,11864,11864,1,1,21459
A1465,A2063,1,11694,11694,1,1,23854
A1739,A2361,1,77499,77499,1,1,24313
A1672,A211,1,1000,1000,1,1,28522
A1672,A890,1,83544,83544,1,1,22470
A1672,A421,1,83321,83321,1,1,31945
A1672,A2484,1,1000,1000,1,1,15599
A954,A442,1,70756,70756,1,1,27051
A954,A2034,1,8.4593e+006,8.4593e+006,1,1,22835
A954,A1944,1,1000,1000,1,1,15597
A869,A324,1,1518,1518,1,1,39722
A869,A1002,1,1521,1521,1,1,15583
A832,A650,1,20356,20356,1,1,23988
A832,A1394,1,20343,20343,1,1,20132
A890,A1563,1,78974,78974,1,1,15531
A890,A2385,1,78731,78731,1,1,36631
A890,A789,1,79454,79454,1,1,36765
A890,A235,1,79009,79009,1,1,28103
A890,A177,1,78439,78439,1,1,29243
A2030,A470,1,53254,53254,1,1,15525
A431,A179,1,16353,16353,1,1,38057
A431,A722,1,2.18212e+006,2.18212e+006,1,1,19034
A984,A931,1,3638,3638,1,1,34693
A984,A639,1,3964,3964,1,1,15495
A984,A255,1,70140,70140,1,1,19018
A984,A1670,1,2988,2988,1,1,28626
A984,A1951,1,3346,3346,1,1,16538
A2279,A2151,1,29692,29692,1,1,37297
A2279,A880,1,29162,29162,1,1,36301
A2279,A833,1,29724,29724,1,1,15478
A1959,A997,1,55546,55546,1,1,15462
A1750,A175,1,1894,1894,1,1,20174
A1750,A447,1,1837,1837,1,1,20173
A1750,A2118,1,665,665,1,1,20172
A1750,A667,1,1336,1336,1,1,20176
A1750,A889,1,1507,1507,1,1,20171
A1750,A1434,1,6.6902e+006,6.6902e+006,1,1,15438
A1750,A1569,1,808,808,1,1,20175
A1750,A1666,1,4.96608e+006,4.96608e+006,1,1,15439
A1750,A493,1,9.72457e+006,9.72457e+006,1,1,15436
A1750,A444,1,6.31166e+006,6.31166e+006,1,1,15437
A2312,A1494,1,9.918e+006,9.918e+006,1,1,23656
A2312,A1933,1,16983,16983,1,1,15406
A1738,A137,1,55700,55700,1,1,18787
A1738,A839,1,55862,55862,1,1,16077
A1738,A2306,1,56345,56345,1,1,18710
A1738,A2120,1,55659,55659,1,1,15353
A2492,A153,1,20814,20814,1,1,15335
A2213,A14,1,53467,53467,1,1,23545
A2213,A1509,1,4.72806e+006,4.72806e+006,1,1,21191
A2213,A2480,1,53581,53581,1,1,15283
A299,A825,1,75774,75774,1,1,25608
A299,A2396,1,75739,75739,1,1,20384
A299,A537,1,75612,75612,1,1,15234
A655,A1131,1,1000,1000,1,1,39966
A655,A854,1,37126,37126,1,1,32373
A655,A675,1,36904,36904,1,1,15216
A655,A754,1,2.1456e+006,2.1456e+006,1,1,22650
A655,A1088,1,5.67938e+006,5.67938e+006,1,1,22651
A655,A535,1,3.85638e+006,3.85638e+006,1,1,22653
A655,A2408,1,6.17858e+006,6.17858e+006,1,1,22652
A1412,A1011,1,87011,87011,1,1,31843
A1412,A725,1,86380,86380,1,1,15155
A1412,A2456,1,86725,86725,1,1,15189
A1412,A1321,1,5.53244e+006,5.53244e+006,1,1,16938
A1412,A491,1,86959,86959,1,1,22069
A1445,A1405,1,1000,1000,1,1,39145
A1445,A803,1,89063,89063,1,1,15148
A1445,A634,1,89264,89264,1,1,23208
A1445,A2360,1,489868,489868,1,1,15820
A1445,A2309,1,89177,89177,1,1,18520
A1410,A890,1,18719,18719,1,1,15130
A725,A1039,1,47388,47388,1,1,38119
A725,A925,1,47769,47769,1,1,35846
A725,A1278,1,47366,47366,1,1,35286
A725,A489,1,47659,47659,1,1,15088
A1920,A17,1,1784,1784,1,1,18183
A1607,A1531,1,90510,90510,1,1,38073
A1607,A704,1,1000,1000,1,1,33658
A1607,A1771,1,91155,91155,1,1,17839
A1607,A1257,1,1393,1393,1,1,17409
A1607,A980,1,1417,1417,1,1,17387
A1607,A2216,1,974,974,1,1,17385
A1607,A753,1,90937,90937,1,1,15073
A1607,A2289,1,1030,1030,1,1,17388
A1607,A2420,1,1156,1156,1,1,17386
A1607,A1330,1,1843,1843,1,1,17393
A1607,A2283,1,1428,1428,1,1,17389
A1607,A1874,1,1451,1451,1,1,17390
A1607,A249,1,519,519,1,1,17391
A1607,A1147,1,959,959,1,1,17392
A2044,A800,1,50108,50108,1,1,32935
A2044,A202,1,3.96474e+006,3.96474e+006,1,1,33463
A2044,A2307,1,50119,50119,1,1,15063
A2044,A1090,1,50608,50608,1,1,25050
A2044,A716,1,50104,50104,1,1,22934
A2044,A766,1,50282,50282,1,1,30335
A131,A1122,1,10873,10873,1,1,15055
A2261,A1885,1,78029,78029,1,1,35906
A2261,A1853,1,78100,78100,1,1,31835
A2261,A240,1,2.34914e+006,2.34914e+006,1,1,15039
A2261,A84,1,8.59051e+006,8.59051e+006,1,1,15040
A2261,A1278,1,78323,78323,1,1,31245
A2261,A1962,1,6.68529e+006,6.68529e+006,1,1,15041
A2261,A1212,1,4.5191e+006,4.5191e+006,1,1,15042
A317,A807,1,5.79676e+006,5.79676e+006,1,1,34216
A317,A1672,1,100361,100361,1,1,27630
A317,A1364,1,100015,100015,1,1,14988
A2174,A1819,1,354060,354060,1,1,23846
A2174,A1962,1,17762,17762,1,1,18340
A2174,A1430,1,6.85809e+006,6.85809e+006,1,1,17003
A2174,A2426,1,17633,17633,1,1,14970
A2480,A265,1,30560,30560,1,1,31758
A2480,A93,1,30370,30370,1,1,26241
A2480,A475,1,30274,30274,1,1,14966
A1218,A2123,1,108,108,1,1,23888
A1218,A1010,1,1841,1841,1,1,21988
A1218,A131,1,771,771,1,1,14957
A1163,A1414,1,70797,70797,1,1,25497
A1163,A2422,1,1203,1203,1,1,22266
A1163,A1286,1,1.09978e+006,1.09978e+006,1,1,22479
A1163,A54,1,70707,70707,1,1,14947
A1163,A2292,1,4.72862e+006,4.72862e+006,1,1,19528
A1163,A712,1,4.11427e+006,4.11427e+006,1,1,19529
A1163,A1384,1,7.5242e+006,7.5242e+006,1,1,19526
A1163,A981,1,687195,687195,1,1,19527
A456,A44,1,3.08604e+006,3.08604e+006,1,1,21193
A456,A499,1,16487,16487,1,1,14941
A456,A1553,1,16576,16576,1,1,14875
A2132,A2125,1,9769,9769,1,1,34301
A2132,A1354,1,3.95202e+006,3.95202e+006,1,1,31592
A67,A338,1,1000,1000,1,1,30433
A67,A555,1,40029,40029,1,1,14847
A639,A81,1,5.48223e+006,5.48223e+006,1,1,32893
A639,A246,1,28026,28026,1,1,14834
A450,A1332,1,84515,84515,1,1,23450
A450,A744,1,85013,85013,1,1,14767
A17,A303,1,36666,36666,1,1,23621
A17,A295,1,1784,1784,1,1,18184
A17,A391,1,36649,36649,1,1,14748
A95,A193,1,65523,65523,1,1,39056
A95,A536,1,6.36772e+006,6.36772e+006,1,1,14740
A95,A604,1,65948,65948,1,1,16807
A95,A1998,1,65710,65710,1,1,31940
A95,A741,1,65679,65679,1,1,32127
A1004,A1536,1,49371,49371,1,1,32910
A1004,A1927,1,49455,49455,1,1,26937
A1328,A243,1,28477,28477,1,1,34328
A1328,A1112,1,28118,28118,1,1,14715
A1328,A1015,1,28542,28542,1,1,17489
A1328,A984,1,28188,28188,1,1,19205
A1328,A393,1,28479,28479,1,1,32218
A1759,A946,1,64414,64414,1,1,35652
A1759,A1790,1,64918,64918,1,1,32129
A1759,A1303,1,64970,64970,1,1,20004
A1388,A798,1,11261,11261,1,1,28355
A1388,A1945,1,11423,11423,1,1,14706
A951,A2232,1,53549,53549,1,1,35583
A951,A2156,1,53276,53276,1,1,22369
A951,A1460,1,53810,53810,1,1,14672
A2320,A581,1,320432,320432,1,1,14626
A566,A1290,1,38494,38494,1,1,15217
A566,A1789,1,38095,38095,1,1,20735
A566,A689,1,38259,38259,1,1,14617
A10,A1814,1,76725,76725,1,1,32313
A10,A399,1,2.39568e+006,2.39568e+006,1,1,14604
A528,A1988,1,1184,1184,1,1,30112
A528,A399,1,5.5478e+006,5.5478e+006,1,1,14602
A528,A1041,1,25590,25590,1,1,16788
A528,A1602,1,25451,25451,1,1,24991
A528,A1353,1,25193,25193,1,1,29718
A352,A202,1,27788,27788,1,1,36198
A352,A2166,1,27467,27467,1,1,21475
A352,A1279,1,27522,27522,1,1,14589
A1298,A2193,1,9025,9025,1,1,21898
A1298,A573,1,8819,8819,1,1,33533
A1298,A876,1,8902,8902,1,1,14567
A1976,A748,1,1387,1387,1,1,40195
A1976,A2410,1,707,707,1,1,40194
A1976,A2380,1,1385,1385,1,1,40187
A1976,A930,1,1045,1045,1,1,40186
A1976,A2353,1,1808,1808,1,1,40188
A1976,A30,1,76460,76460,1,1,25727
A1976,A894,1,1079,1079,1,1,40191
A1976,A1410,1,732,732,1,1,40189
A1976,A1989,1,1147,1147,1,1,40190
A1976,A625,1,741,741,1,1,40193
A1976,A1198,1,76493,76493,1,1,14558
A1976,A240,1,1344,1344,1,1,40192
A1005,A2238,1,7.30686e+006,7.30686e+006,1,1,27056
A1005,A1436,1,8619,8619,1,1,14515
A1657,A1384,1,74191,74191,1,1,36055
A1657,A2420,1,1022,1022,1,1,14475
A1657,A1584,1,1931,1931,1,1,14474
A1657,A406,1,966,966,1,1,14472
A1657,A834,1,1921,1921,1,1,14476
A1657,A1843,1,1089,1089,1,1,14477
A1657,A989,1,912,912,1,1,14480
A1657,A1121,1,1867,1867,1,1,14473
A1657,A527,1,1711,1711,1,1,14478
A1657,A2196,1,1329,1329,1,1,14479
A1657,A1355,1,74493,74493,1,1,30673
A1094,A1885,1,1000,1000,1,1,29779
A1094,A46,1,4.85364e+006,4.85364e+006,1,1,24523
A1094,A1463,1,56214,56214,1,1,14437
A55,A1856,1,58244,58244,1,1,37675
A55,A1995,1,58075,58075,1,1,14408
A1861,A1515,1,32427,32427,1,1,30766
A1861,A550,1,1431,1431,1,1,29622
A1861,A1179,1,32268,32268,1,1,14996
A1861,A379,1,8.41154e+006,8.41154e+006,1,1,18110
A1861,A1271,1,51313,51313,1,1,36100
A1861,A190,1,32226,32226,1,1,14396
A1861,A971,1,1882,1882,1,1,29192
A2486,A2320,1,30822,30822,1,1,34543
A2486,A481,1,1000,1000,1,1,34276
A2486,A2095,1,5000,5000,1,1,24391
A2486,A54,1,30673,30673,1,1,20397
A2486,A955,1,3.59045e+006,3.59045e+006,1,1,33464
