timestamp,sender,receiver,amount,count,total,avg,velocity,unique_devices,degree_s,degree_r,risk_s,risk_r,label
1499,A1503,A2221,99112,1,99112,99112,0,1,1,0,0,0,0
1503,A133,A1843,20437,1,20437,20437,0,1,2,0,0,0,0
1505,A481,A971,28064,1,28064,28064,0,1,1,0,0,0,0
1506,A2181,A1152,78825,1,78825,78825,0,1,1,0,0,0,0
1511,A1096,A2108,89878,1,89878,89878,0,1,1,0,0,0,0
1514,A544,A1023,19586,1,19586,19586,0,1,1,0,0,0,0
1517,A1101,A1697,49398,1,49398,49398,0,1,1,0,0,0,0
1526,A1512,A1863,64161,1,64161,64161,0,1,1,0,0,0,0
1534,A1468,A260,70913,1,70913,70913,0,1,1,0,0,0,0
1540,A1384,A2242,76175,1,76175,76175,0,1,1,0,0,0,0
1541,A509,A67,2.65062e+006,1,2.65062e+006,2.65062e+006,0,1,1,0,0,0,1
1542,A1870,A67,11440,1,11440,11440,0,1,1,0,0,0,1
1543,A829,A67,2.21323e+006,1,2.21323e+006,2.21323e+006,0,1,1,0,0,0,1
1544,A652,A67,4.59738e+006,1,4.59738e+006,4.59738e+006,0,1,1,0,0,0,1
1545,A1477,A67,4.20094e+006,1,4.20094e+006,4.20094e+006,0,1,1,0,0,0,1
1547,A678,A213,52370,1,52370,52370,0,1,1,0,0,0,0
1551,A544,A2432,19705,1,19705,19705,0,1,2,0,0,0,0
1559,A1730,A542,8.01458e+006,1,8.01458e+006,8.01458e+006,0,1,2,0,2,0,1
1560,A291,A938,6.42695e+006,1,6.42695e+006,6.42695e+006,0,1,1,0,2,0,1
1561,A366,A420,1.73153e+006,1,1.73153e+006,1.73153e+006,0,1,1,0,2,0,1
1562,A1284,A1506,5.02077e+006,1,5.02077e+006,5.02077e+006,0,1,2,0,2,0,1
1563,A562,A1568,2.23392e+006,1,2.23392e+006,2.23392e+006,0,1,1,0,2,0,1
1562,A35,A2500,2.75352e+006,1,2.75352e+006,2.75352e+006,0,1,1,0,0,0,1
1563,A35,A873,2.53974e+006,1,2.53974e+006,2.53974e+006,0,1,2,0,0,0,1
1564,A35,A890,1.45448e+006,1,1.45448e+006,1.45448e+006,0,1,3,0,0,0,1
1565,A35,A505,9.89151e+006,1,9.89151e+006,9.89151e+006,0,1,4,0,0,0,1
1569,A573,A1015,36546,1,36546,36546,0,1,1,0,0,0,0
1570,A1236,A842,68272,1,68272,68272,0,1,1,0,0,0,0
1571,A981,A2028,50809,1,50809,50809,0,1,5,0,2,0,0
1577,A1724,A1497,9.16644e+006,1,9.16644e+006,9.16644e+006,0,1,1,0,0,0,1
1578,A1724,A299,280101,1,280101,280101,0,1,2,0,0,0,1
1579,A1724,A1074,3.61966e+006,1,3.61966e+006,3.61966e+006,0,1,3,0,0,0,1
1580,A1724,A1631,8.49962e+006,1,8.49962e+006,8.49962e+006,0,1,4,0,0,0,1
1584,A338,A2198,70971,1,70971,70971,0,1,1,0,0,0,0
1586,A833,A637,70514,1,70514,70514,0,1,1,0,0,0,0
1593,A978,A238,32368,1,32368,32368,0,1,1,0,0,0,0
1603,A1267,A720,16119,1,16119,16119,0,1,1,0,0,0,0
1612,A1062,A684,49126,1,49126,49126,0,1,1,0,0,0,0
1618,A1115,A2146,8631,1,8631,8631,0,1,1,0,0,0,0
1628,A645,A1045,13992,1,13992,13992,0,1,1,0,0,0,0
1637,A189,A1933,1107,1,1107,1107,0,1,1,0,0,0,1
1638,A1933,A1491,1107,1,1107,1107,0,1,1,0,2,0,1
1639,A1491,A1569,1107,1,1107,1107,0,1,1,0,2,0,1
1640,A1569,A189,1107,1,1107,1107,0,1,1,1,0,0,1
1641,A1705,A1311,36272,1,36272,36272,0,1,1,0,0,0,0
1645,A189,A1643,9737,1,9737,9737,0,1,2,0,0,0,0
1647,A33,A1512,26792,1,26792,26792,0,1,1,1,0,0,0
1655,A801,A2239,32480,1,32480,32480,0,1,1,0,0,0,0
1659,A40,A1373,18687,1,18687,18687,0,1,2,0,0,0,0
1663,A976,A1720,64993,1,64993,64993,0,1,1,0,0,0,0
1664,A2129,A1692,92444,1,92444,92444,0,1,1,0,0,0,0
1667,A1616,A307,78066,1,78066,78066,0,1,1,0,0,0,0
1670,A1070,A1291,76777,1,76777,76777,0,1,2,0,0,0,0
1678,A306,A831,18250,1,18250,18250,0,1,1,0,0,0,0
1681,A1287,A1666,35450,1,35450,35450,0,1,2,0,0,0,0
1686,A492,A371,21287,1,21287,21287,0,1,1,0,0,0,0
1689,A1458,A1225,4.36497e+006,1,4.36497e+006,4.36497e+006,0,1,1,0,0,0,1
1690,A1853,A2278,98628,1,98628,98628,0,1,1,0,0,0,0
1691,A536,A345,9.76987e+006,1,9.76987e+006,9.76987e+006,0,1,1,0,0,0,1
1693,A810,A1359,750,1,750,750,0,1,1,0,0,0,1
1694,A810,A1889,603,1,603,603,0,1,2,0,0,0,1
1695,A810,A2351,1387,1,1387,1387,0,1,3,0,0,0,1
1696,A810,A2033,560,1,560,560,0,1,4,0,0,0,1
1697,A810,A1748,853,1,853,853,0,1,5,0,2,0,1
1698,A810,A880,883,1,883,883,0,1,6,0,2,0,1
1698,A609,A142,81043,1,81043,81043,0,1,1,0,0,0,0
1707,A360,A1146,50831,1,50831,50831,0,1,1,1,0,0,0
1716,A1567,A1471,63767,1,63767,63767,0,1,1,0,0,0,0
1725,A1108,A737,4274,1,4274,4274,0,1,1,0,0,0,0
1733,A2393,A954,21488,1,21488,21488,0,1,1,0,0,0,0
1742,A230,A899,4200,1,4200,4200,0,1,2,0,0,0,0
1745,A2427,A1303,42484,1,42484,42484,0,1,2,0,0,0,0
1746,A1441,A2326,74561,1,74561,74561,0,1,1,1,0,2,0
1751,A156,A370,7550,1,7550,7550,0,1,1,0,0,0,0
1759,A826,A535,5.71709e+006,1,5.71709e+006,5.71709e+006,0,1,1,0,0,0,1
1760,A826,A244,367737,1,367737,367737,0,1,2,0,0,0,1
1761,A826,A455,8.82986e+006,1,8.82986e+006,8.82986e+006,0,1,3,1,0,2,1
1762,A826,A1531,6.63709e+006,1,6.63709e+006,6.63709e+006,0,1,4,0,0,0,1
1764,A646,A1790,84530,1,84530,84530,0,1,1,0,0,0,0
1774,A1550,A1257,97173,1,97173,97173,0,1,1,0,0,0,0
1775,A2347,A1604,74520,1,74520,74520,0,1,1,0,0,0,0
1785,A1357,A577,1.30548e+006,1,1.30548e+006,1.30548e+006,0,1,2,0,2,0,1
1786,A1421,A577,5.36073e+006,1,5.36073e+006,5.36073e+006,0,1,1,0,0,0,1
1787,A364,A577,5.63304e+006,1,5.63304e+006,5.63304e+006,0,1,1,0,0,0,1
1788,A47,A577,4.44963e+006,1,4.44963e+006,4.44963e+006,0,1,1,0,0,0,1
1789,A1023,A577,1.13751e+006,1,1.13751e+006,1.13751e+006,0,1,1,0,0,0,1
1790,A6,A198,50814,1,50814,50814,0,1,1,0,0,0,0
1798,A1439,A2237,49760,1,49760,49760,0,1,1,0,0,0,0
1806,A83,A1306,1500,1,1500,1500,0,1,1,0,0,0,1
1807,A1306,A1070,1500,1,1500,1500,0,1,1,2,2,0,1
1808,A1070,A429,1500,1,1500,1500,0,1,3,0,0,0,1
1809,A429,A304,1500,1,1500,1500,0,1,1,0,2,0,1
1810,A304,A83,1500,1,1500,1500,0,1,1,1,2,0,1
1808,A1978,A127,56779,1,56779,56779,0,1,1,0,0,0,0
1810,A779,A1677,91792,1,91792,91792,0,1,1,0,0,0,0
1817,A2011,A630,7501,1,7501,7501,0,1,1,0,0,0,0
1822,A2459,A1968,26747,1,26747,26747,0,1,1,0,0,0,0
1824,A1629,A1929,64880,1,64880,64880,0,1,1,0,0,0,0
1830,A1514,A765,58782,1,58782,58782,0,1,1,0,0,0,0
1831,A397,A352,88131,1,88131,88131,0,1,1,0,0,0,0
1832,A2141,A1715,70609,1,70609,70609,0,1,1,0,0,0,0
1842,A2341,A604,16277,1,16277,16277,0,1,1,0,0,0,0
1846,A321,A1784,1000,1,1000,1000,0,1,1,1,2,0,1
1847,A1784,A828,1000,1,1000,1000,0,1,2,0,2,0,1
1848,A828,A606,1000,1,1000,1000,0,1,1,0,2,0,1
1849,A606,A321,1000,1,1000,1000,0,1,1,1,2,2,1
1856,A275,A357,50994,1,50994,50994,0,1,1,0,0,0,0
1866,A1719,A461,54694,1,54694,54694,0,1,1,0,0,0,0
1876,A1172,A2194,45399,1,45399,45399,0,1,1,0,0,0,0
1879,A590,A2494,89889,1,89889,89889,0,1,1,0,0,0,0
1883,A1526,A1101,339551,1,339551,339551,0,1,1,1,0,0,1
1884,A1242,A1101,5.21696e+006,1,5.21696e+006,5.21696e+006,0,1,1,1,0,0,1
1885,A2014,A1101,1.64791e+006,1,1.64791e+006,1.64791e+006,0,1,1,1,0,0,1
1886,A551,A1101,5.04132e+006,1,5.04132e+006,5.04132e+006,0,1,1,1,0,0,1
1887,A1315,A1101,4.52022e+006,1,4.52022e+006,4.52022e+006,0,1,1,1,0,0,1
1893,A770,A1810,28230,1,28230,28230,0,1,1,1,0,0,0
11896,A1653,A712,5000,1,5000,5000,0,1,1,0,0,0,1
1900,A1022,A136,59925,1,59925,59925,0,1,1,0,0,0,0
1906,A2069,A1626,83795,1,83795,83795,0,1,1,0,0,0,0
1914,A1433,A1411,22163,1,22163,22163,0,1,2,0,2,0,0
1921,A878,A907,3.77685e+006,1,3.77685e+006,3.77685e+006,0,1,2,0,0,0,1
1922,A878,A1678,8.61153e+006,1,8.61153e+006,8.61153e+006,0,1,3,0,0,0,1
1923,A878,A1942,2.21996e+006,1,2.21996e+006,2.21996e+006,0,1,4,0,0,0,1
1924,A878,A917,4.23451e+006,1,4.23451e+006,4.23451e+006,0,1,5,0,0,0,1
1928,A1429,A1881,33450,1,33450,33450,0,1,1,1,0,2,0
1930,A2433,A2495,4.74263e+006,1,4.74263e+006,4.74263e+006,0,1,2,0,2,0,1
1931,A1223,A443,8.08233e+006,1,8.08233e+006,8.08233e+006,0,1,1,0,2,0,1
1932,A262,A1378,4.63872e+006,1,4.63872e+006,4.63872e+006,0,1,1,1,2,0,1
1933,A1332,A1135,4.38142e+006,1,4.38142e+006,4.38142e+006,0,1,1,0,2,0,1
1934,A1224,A772,2.5155e+006,1,2.5155e+006,2.5155e+006,0,1,2,0,2,0,1
1939,A233,A2458,53694,1,53694,53694,0,1,1,0,0,0,0
1947,A1063,A1715,52969,1,52969,52969,0,1,1,0,0,0,0
1951,A1949,A1469,66671,1,66671,66671,0,1,1,0,0,0,0
1953,A1060,A2290,24519,1,24519,24519,0,1,1,0,0,0,0
1959,A2399,A1205,61426,1,61426,61426,0,1,1,0,0,0,0
1969,A292,A1935,26130,1,26130,26130,0,1,1,1,0,0,0
1970,A618,A563,26607,1,26607,26607,0,1,1,0,0,0,0
1976,A739,A332,64381,1,64381,64381,0,1,1,0,0,0,0
1980,A691,A2361,21329,1,21329,21329,0,1,1,4,0,0,0
1987,A1653,A1758,18471,1,18471,18471,0,1,2,1,0,0,0
1991,A58,A1320,99658,1,99658,99658,0,1,1,1,0,0,0
1992,A1020,A927,91536,1,91536,91536,0,1,1,0,0,0,0
1994,A1222,A1192,60401,1,60401,60401,0,1,1,0,0,0,0
1997,A2008,A1472,99242,1,99242,99242,0,1,2,0,2,0,0
2001,A538,A866,96572,1,96572,96572,0,1,1,0,0,0,0
2002,A1048,A2191,82022,1,82022,82022,0,1,1,0,0,0,0
2004,A1558,A507,71985,1,71985,71985,0,1,1,0,0,0,0
2005,A414,A2132,35931,1,35931,35931,0,1,1,0,0,0,0
2007,A2039,A814,80240,1,80240,80240,0,1,2,0,2,0,0
2014,A162,A2246,58142,1,58142,58142,0,1,2,0,0,0,0
2018,A453,A2096,653,1,653,653,0,1,1,0,0,0,1
2019,A453,A1049,1819,1,1819,1819,0,1,2,0,0,0,1
2020,A453,A1871,1106,1,1106,1106,0,1,3,0,2,0,1
2021,A453,A1902,602,1,602,602,0,1,4,0,2,0,1
2022,A453,A716,580,1,580,580,0,1,5,0,4,0,1
2023,A453,A1476,1886,1,1886,1886,0,1,6,0,4,0,1
2025,A390,A188,56439,1,56439,56439,0,1,2,0,0,0,0
2028,A1793,A1099,96634,1,96634,96634,0,1,1,0,0,0,0
2036,A1580,A1959,55661,1,55661,55661,0,1,1,0,0,0,0
2037,A653,A425,55110,1,55110,55110,0,1,1,1,0,0,0
2038,A536,A1979,26646,1,26646,26646,0,1,2,0,0,0,0
2045,A260,A1072,86263,1,86263,86263,0,1,1,0,0,0,0
2051,A391,A1773,86943,1,86943,86943,0,1,3,0,2,0,0
12058,A224,A2031,5000,1,5000,5000,0,1,1,1,0,0,1
2060,A1314,A987,43618,1,43618,43618,0,1,1,3,0,2,0
2064,A1836,A2348,1.47683e+006,1,1.47683e+006,1.47683e+006,0,1,1,0,0,0,1
2065,A1832,A2348,5.30273e+006,1,5.30273e+006,5.30273e+006,0,1,1,0,0,0,1
2066,A2038,A2348,298216,1,298216,298216,0,1,2,0,0,0,1
2067,A1653,A2348,6.91799e+006,1,6.91799e+006,6.91799e+006,0,1,3,0,0,0,1
2068,A2283,A2348,9.21245e+006,1,9.21245e+006,9.21245e+006,0,1,2,0,0,0,1
2066,A1248,A2083,74194,1,74194,74194,0,1,1,1,0,2,0
2067,A1862,A1360,73899,1,73899,73899,0,1,1,1,0,0,0
2073,A1196,A2244,68820,1,68820,68820,0,1,1,0,0,0,0
2081,A439,A1042,1000,1,1000,1000,0,1,1,0,2,0,1
2082,A1042,A803,1000,1,1000,1000,0,1,1,0,2,0,1
2083,A803,A769,1000,1,1000,1000,0,1,1,0,2,0,1
2084,A769,A439,1000,1,1000,1000,0,1,1,1,2,2,1
2083,A1610,A884,60566,1,60566,60566,0,1,1,0,0,0,0
2091,A2066,A552,66011,1,66011,66011,0,1,1,0,0,0,0
2099,A726,A2370,23054,1,23054,23054,0,1,1,0,0,0,0
2106,A2495,A1017,36536,1,36536,36536,0,1,1,0,0,0,0
2109,A2099,A1225,9.19076e+006,1,9.19076e+006,9.19076e+006,0,1,2,0,2,0,1
2110,A2099,A823,3.5185e+006,1,3.5185e+006,3.5185e+006,0,1,3,0,2,0,1
2111,A2099,A544,2.9833e+006,1,2.9833e+006,2.9833e+006,0,1,4,2,2,0,1
2112,A2099,A473,5.90967e+006,1,5.90967e+006,5.90967e+006,0,1,5,0,4,0,1
2119,A1710,A2187,37932,1,37932,37932,0,1,1,0,0,0,0
2120,A660,A1174,90066,1,90066,90066,0,1,1,0,0,0,0
2125,A2217,A133,47289,1,47289,47289,0,1,2,2,2,0,0
2134,A2093,A1179,91123,1,91123,91123,0,1,1,0,0,0,0
2140,A221,A54,97720,1,97720,97720,0,1,1,0,0,0,0
2146,A2239,A2472,26011,1,26011,26011,0,1,1,0,0,0,0
2148,A712,A2105,15913,1,15913,15913,0,1,1,0,0,0,0
2158,A24,A1354,61732,1,61732,61732,0,1,1,1,0,0,0
2168,A1234,A2010,9.60802e+006,1,9.60802e+006,9.60802e+006,0,1,1,1,0,0,1
2169,A1234,A299,5.33289e+006,1,5.33289e+006,5.33289e+006,0,1,2,0,0,0,1
2170,A1234,A754,8.73442e+006,1,8.73442e+006,8.73442e+006,0,1,3,0,0,0,1
2171,A1234,A1704,9.11147e+006,1,9.11147e+006,9.11147e+006,0,1,4,0,2,0,1
2170,A874,A1360,43958,1,43958,43958,0,1,1,1,0,0,0
2171,A985,A999,669129,1,669129,669129,0,1,3,0,2,0,1
2172,A1315,A1563,1.9022e+006,1,1.9022e+006,1.9022e+006,0,1,2,0,2,0,1
2173,A1581,A1051,9.06378e+006,1,9.06378e+006,9.06378e+006,0,1,1,0,2,0,1
2174,A1159,A102,8.6717e+006,1,8.6717e+006,8.6717e+006,0,1,1,0,2,0,1
2175,A1536,A2107,8.53527e+006,1,8.53527e+006,8.53527e+006,0,1,1,0,2,0,1
2179,A1215,A789,42811,1,42811,42811,0,1,1,0,0,0,0
2188,A269,A864,88431,1,88431,88431,0,1,1,0,0,0,0
2190,A630,A98,60574,1,60574,60574,0,1,1,0,0,0,0
2191,A1032,A2286,9905,1,9905,9905,0,1,1,0,0,0,0
2198,A70,A1596,88641,1,88641,88641,0,1,1,0,0,0,0
2208,A1466,A2485,677,1,677,677,0,1,1,1,0,0,1
2209,A1466,A1793,1281,1,1281,1281,0,1,2,1,0,0,1
2210,A1466,A127,1470,1,1470,1470,0,1,3,0,0,0,1
2211,A1466,A2186,950,1,950,950,0,1,4,1,0,0,1
2212,A1466,A1602,1617,1,1617,1617,0,1,5,0,2,0,1
2213,A1466,A591,1110,1,1110,1110,0,1,6,0,2,0,1
2214,A1466,A46,1633,1,1633,1633,0,1,7,0,2,0,1
2215,A1466,A580,752,1,752,752,0,1,8,0,2,0,1
2216,A1466,A21,1672,1,1672,1672,0,1,9,0,2,0,1
2217,A349,A1249,27786,1,27786,27786,0,1,1,0,0,0,0
2220,A1036,A796,15673,1,15673,15673,0,1,1,0,0,0,0
2229,A1027,A1463,762,1,762,762,0,1,1,0,0,0,1
2230,A1027,A410,1083,1,1083,1083,0,1,2,0,0,0,1
2231,A1027,A793,1150,1,1150,1150,0,1,3,0,0,0,1
2232,A1027,A1846,1172,1,1172,1172,0,1,4,0,0,0,1
2233,A1027,A2393,812,1,812,812,0,1,5,1,2,0,1
2234,A1027,A2322,1246,1,1246,1246,0,1,6,1,2,0,1
2235,A1027,A1755,845,1,845,845,0,1,7,0,2,0,1
2236,A1027,A1283,1004,1,1004,1004,0,1,8,1,2,0,1
2237,A1027,A1787,1066,1,1066,1066,0,1,9,0,2,0,1
2238,A1027,A551,1891,1,1891,1891,0,1,10,1,2,0,1
2237,A1470,A1252,52588,1,52588,52588,0,1,2,0,0,0,0
2240,A805,A1079,96654,1,96654,96654,0,1,1,1,0,0,0
2241,A2372,A1660,77599,1,77599,77599,0,1,1,0,0,0,0
2244,A915,A2416,96525,1,96525,96525,0,1,1,0,0,0,0
2253,A44,A979,2.78249e+006,1,2.78249e+006,2.78249e+006,0,1,1,0,2,0,1
2254,A2106,A575,7.48644e+006,1,7.48644e+006,7.48644e+006,0,1,1,0,2,0,1
2255,A653,A734,9.502e+006,1,9.502e+006,9.502e+006,0,1,2,0,2,0,1
2256,A2318,A599,8.11194e+006,1,8.11194e+006,8.11194e+006,0,1,2,0,2,0,1
2257,A1470,A166,3.67128e+006,1,3.67128e+006,3.67128e+006,0,1,3,0,2,0,1
2261,A1083,A1514,30821,1,30821,30821,0,1,1,1,0,0,0
2269,A164,A1328,27995,1,27995,27995,0,1,2,0,0,0,0
2278,A1121,A1079,76202,1,76202,76202,0,1,1,1,0,0,0
2283,A913,A2116,53830,1,53830,53830,0,1,1,0,0,0,0
2293,A1802,A2108,444120,1,444120,444120,0,1,1,0,0,0,1
2297,A645,A1484,13691,1,13691,13691,0,1,2,1,0,2,0
2303,A1973,A1962,63065,1,63065,63065,0,1,1,0,0,0,0
2307,A2427,A660,2.26039e+006,1,2.26039e+006,2.26039e+006,0,1,3,1,0,0,1
2308,A2427,A2345,2.46409e+006,1,2.46409e+006,2.46409e+006,0,1,4,0,0,0,1
2309,A2427,A1058,3.02063e+006,1,3.02063e+006,3.02063e+006,0,1,5,0,2,0,1
2310,A2427,A2455,9.45582e+006,1,9.45582e+006,9.45582e+006,0,1,6,0,2,0,1
2309,A2485,A1931,63764,1,63764,63764,0,1,2,0,0,0,0
2318,A1404,A1858,78450,1,78450,78450,0,1,1,1,0,0,0
2321,A2142,A2481,1.61572e+006,1,1.61572e+006,1.61572e+006,0,1,1,0,0,0,1
2329,A2457,A160,70399,1,70399,70399,0,1,1,0,0,0,0
2336,A1518,A178,92103,1,92103,92103,0,1,1,0,0,0,0
2343,A2360,A401,56124,1,56124,56124,0,1,1,0,0,0,0
2353,A1674,A1056,25295,1,25295,25295,0,1,1,0,0,0,0
2354,A842,A1294,54251,1,54251,54251,0,1,1,0,0,0,0
2363,A1498,A1129,89947,1,89947,89947,0,1,1,0,0,0,0
2372,A1517,A2291,73494,1,73494,73494,0,1,1,0,0,0,0
2375,A488,A942,59017,1,59017,59017,0,1,1,0,0,0,0
2382,A2256,A214,21692,1,21692,21692,0,1,1,0,0,0,0
2389,A909,A1575,6.7218e+006,1,6.7218e+006,6.7218e+006,0,1,1,0,0,0,1
2399,A2025,A2123,1.16072e+006,1,1.16072e+006,1.16072e+006,0,1,1,0,0,0,1
2403,A2092,A2113,3.88689e+006,1,3.88689e+006,3.88689e+006,0,1,1,0,0,0,1
2404,A2092,A1474,4.01416e+006,1,4.01416e+006,4.01416e+006,0,1,2,0,0,0,1
2405,A2092,A356,4.62955e+006,1,4.62955e+006,4.62955e+006,0,1,3,0,0,0,1
2406,A2092,A1619,6.80244e+006,1,6.80244e+006,6.80244e+006,0,1,4,0,0,0,1
2405,A2252,A1166,95325,1,95325,95325,0,1,1,0,0,0,0
2409,A797,A1863,53432,1,53432,53432,0,1,1,0,0,0,0
2411,A1393,A480,67981,1,67981,67981,0,1,1,0,0,0,0
2421,A997,A1392,87741,1,87741,87741,0,1,3,0,2,0,0
2422,A1057,A277,50603,1,50603,50603,0,1,1,0,0,0,0
2428,A40,A1079,18395,1,18395,18395,0,1,3,1,0,0,0
2437,A1952,A1286,46926,1,46926,46926,0,1,1,0,0,0,0
2441,A818,A962,96930,1,96930,96930,0,1,2,1,2,2,0
2447,A437,A492,50615,1,50615,50615,0,1,2,1,0,0,0
2455,A2218,A174,63133,1,63133,63133,0,1,1,0,0,0,0
2458,A2094,A1148,52677,1,52677,52677,0,1,1,0,0,0,0
2465,A2215,A134,66581,1,66581,66581,0,1,1,0,0,0,0
2474,A35,A49,88590,1,88590,88590,0,1,5,0,2,0,0
2480,A1064,A767,72339,1,72339,72339,0,1,1,0,0,0,0
2483,A863,A1717,92843,1,92843,92843,0,1,1,0,0,0,0
2491,A538,A2359,96572,1,96572,96572,0,1,2,1,0,0,0
2500,A1561,A804,19278,1,19278,19278,0,1,1,0,0,0,0
2507,A2118,A2188,94865,1,94865,94865,0,1,1,0,0,0,0
2509,A246,A883,34074,1,34074,34074,0,1,1,0,0,0,0
2515,A1476,A2296,73671,1,73671,73671,0,1,1,0,0,0,0
2525,A2206,A715,37816,1,37816,37816,0,1,1,1,0,0,0
2533,A1561,A1174,19127,1,19127,19127,0,1,2,0,0,0,0
2539,A2342,A1658,9964,1,9964,9964,0,1,1,0,0,0,0
2545,A1194,A1096,80114,1,80114,80114,0,1,1,1,0,0,0
2555,A1845,A1696,22203,1,22203,22203,0,1,1,0,0,0,0
2559,A328,A863,22764,1,22764,22764,0,1,1,1,0,0,0
2560,A2147,A341,1000,1,1000,1000,0,1,2,0,2,0,1
2561,A341,A426,1000,1,1000,1000,0,1,1,0,2,0,1
2562,A426,A1076,1000,1,1000,1000,0,1,1,0,2,0,1
2563,A1076,A2147,1000,1,1000,1000,0,1,1,2,2,2,1
2570,A1597,A1268,30827,1,30827,30827,0,1,1,0,0,0,0
2573,A118,A1951,102140,1,102140,102140,0,1,1,0,0,0,1
2582,A2247,A1823,18023,1,18023,18023,0,1,2,0,0,0,0
2591,A1423,A1973,71115,1,71115,71115,0,1,1,1,2,0,0
2597,A638,A1244,1757,1,1757,1757,0,1,1,0,0,0,0
2605,A1955,A1228,1884,1,1884,1884,0,1,1,0,0,0,0
2614,A1687,A2297,35330,1,35330,35330,0,1,2,0,0,0,0
2618,A1730,A982,8884,1,8884,8884,0,1,3,0,2,0,0
2627,A1692,A771,9402,1,9402,9402,0,1,1,0,0,0,0
2637,A1314,A80,44146,1,44146,44146,0,1,2,0,0,0,0
2646,A1156,A954,684,1,684,684,0,1,1,0,0,0,1
2647,A1156,A61,1510,1,1510,1510,0,1,2,0,0,0,1
2648,A1156,A1401,1360,1,1360,1360,0,1,3,0,0,0,1
2649,A1156,A2042,1260,1,1260,1260,0,1,4,0,0,0,1
2650,A1156,A130,1176,1,1176,1176,0,1,5,0,2,0,1
2649,A293,A2225,1000,1,1000,1000,0,1,1,2,2,0,1
2650,A2225,A1926,1000,1,1000,1000,0,1,3,0,2,0,1
2651,A1926,A744,1000,1,1000,1000,0,1,1,0,2,0,1
2652,A744,A293,1000,1,1000,1000,0,1,1,1,2,2,1
2653,A1025,A1563,1746,1,1746,1746,0,1,1,0,0,0,0
2654,A385,A2135,88153,1,88153,88153,0,1,1,0,0,0,0
2659,A650,A173,98106,1,98106,98106,0,1,1,0,0,0,0
2660,A893,A463,31713,1,31713,31713,0,1,1,0,0,0,0
2665,A1622,A996,1626,1,1626,1626,0,1,1,0,2,0,0
2668,A1387,A246,8226,1,8226,8226,0,1,2,1,2,0,0
2676,A2288,A1423,57932,1,57932,57932,0,1,1,1,0,2,0
2677,A1793,A2290,96409,1,96409,96409,0,1,2,0,0,0,0
2685,A765,A2227,46009,1,46009,46009,0,1,1,0,0,0,0
2694,A1212,A1079,71861,1,71861,71861,0,1,1,1,0,0,0
2703,A760,A77,81697,1,81697,81697,0,1,1,0,0,0,0
2712,A2259,A632,24415,1,24415,24415,0,1,2,0,0,0,0
2719,A453,A395,75681,1,75681,75681,0,1,7,0,2,0,0
2720,A1989,A785,13432,1,13432,13432,0,1,1,0,0,0,0
2730,A1049,A202,48967,1,48967,48967,0,1,1,0,0,0,0
2738,A249,A1479,73677,1,73677,73677,0,1,1,1,0,0,0
2743,A289,A1245,10831,1,10831,10831,0,1,1,0,0,0,0
2747,A1019,A2335,82548,1,82548,82548,0,1,1,0,0,0,0
2757,A1879,A1750,13918,1,13918,13918,0,1,1,0,0,0,0
2767,A1444,A1291,72526,1,72526,72526,0,1,1,0,0,0,0
2774,A1325,A2493,53490,1,53490,53490,0,1,2,0,0,0,0
2779,A1854,A1833,9554,1,9554,9554,0,1,2,0,0,0,0
2780,A2441,A67,68920,1,68920,68920,0,1,1,0,0,0,0
2781,A1131,A2268,67536,1,67536,67536,0,1,1,0,0,0,0
2789,A567,A1086,48652,1,48652,48652,0,1,1,0,0,0,0
2796,A891,A317,95704,1,95704,95704,0,1,1,0,0,0,0
2806,A391,A2439,87197,1,87197,87197,0,1,4,0,2,0,0
2807,A1370,A1426,57381,1,57381,57381,0,1,1,0,0,0,0
2817,A1567,A222,63353,1,63353,63353,0,1,2,0,0,0,0
2826,A628,A207,88848,1,88848,88848,0,1,1,0,0,0,0
2833,A1616,A607,78135,1,78135,78135,0,1,2,0,0,0,0
2840,A1633,A2056,57510,1,57510,57510,0,1,1,0,0,0,0
2844,A2341,A804,15631,1,15631,15631,0,1,2,0,0,0,0
2846,A1762,A1325,89992,1,89992,89992,0,1,1,2,0,0,0
2853,A1427,A781,42554,1,42554,42554,0,1,1,0,0,0,0
2861,A1805,A184,30982,1,30982,30982,0,1,1,0,0,0,0
2863,A605,A1179,1027,1,1027,1027,0,1,1,0,2,0,1
2864,A1179,A57,1027,1,1027,1027,0,1,1,0,2,0,1
2865,A57,A1407,1027,1,1027,1027,0,1,1,1,2,0,1
2866,A1407,A605,1027,1,1027,1027,0,1,2,1,2,2,1
2869,A2204,A868,26945,1,26945,26945,0,1,1,0,0,0,0
2870,A2158,A179,33898,1,33898,33898,0,1,1,0,0,0,0
2880,A1905,A35,8999,1,8999,8999,0,1,1,5,0,2,0
2881,A1584,A947,50021,1,50021,50021,0,1,2,0,2,0,0
2891,A764,A815,66559,1,66559,66559,0,1,1,0,0,0,0
2899,A644,A76,46064,1,46064,46064,0,1,1,0,0,0,0
2908,A254,A1056,51274,1,51274,51274,0,1,1,0,0,0,0
2911,A2133,A932,1000,1,1000,1000,0,1,1,0,2,0,1
2912,A932,A1710,1000,1,1000,1000,0,1,1,1,2,0,1
2913,A1710,A985,1000,1,1000,1000,0,1,2,3,2,2,1
2914,A985,A2133,1000,1,1000,1000,0,1,4,1,2,2,1
