tx_id,sender,receiver,amount,timestamp,device_id,location,tx_type,status,label
433,A1616,A307,78066,1667,D291,Delhi,withdrawal,success,0
434,A1070,A1291,76777,1670,D136,Delhi,payment,success,0
435,A306,A831,18250,1678,D300,Mumbai,transfer,success,0
436,A1287,A1666,35450,1681,D203,Bangalore,payment,success,0
437,A492,A371,21287,1686,D156,Delhi,payment,success,0
438,A1458,A1225,4364974,1689,D90,London,transfer,success,1
439,A1853,A2278,98628,1690,D282,Dubai,transfer,success,0
440,A536,A345,9769872,1691,D133,London,transfer,success,1
441,A810,A1359,750,1693,D22,Singapore,transfer,success,1
442,A810,A1889,603,1694,D87,Singapore,transfer,success,1
443,A810,A2351,1387,1695,D203,Singapore,transfer,success,1
444,A810,A2033,560,1696,D196,Singapore,transfer,success,1
445,A810,A1748,853,1697,D182,Singapore,transfer,success,1
446,A810,A880,883,1698,D141,Singapore,transfer,success,1
447,A609,A142,81043,1698,D126,Singapore,payment,success,0
448,A360,A1146,50831,1707,D71,Pakistan,withdrawal,success,0
449,A1567,A1471,63767,1716,D279,Ladakh,withdrawal,success,0
450,A1108,A737,4274,1725,D164,Dubai,transfer,success,0
451,A2393,A954,21488,1733,D52,Dubai,payment,success,0
452,A230,A899,4200,1742,D162,Pakistan,payment,success,0
453,A2427,A1303,42484,1745,D126,Mumbai,withdrawal,success,0
454,A1441,A2326,74561,1746,D73,Dubai,withdrawal,success,0
455,A156,A370,7550,1751,D120,Dubai,withdrawal,success,0
456,A826,A535,5717088,1759,D91,London,transfer,failed,1
457,A826,A244,367737,1760,D76,Bangalore,transfer,failed,1
458,A826,A455,8829862,1761,D187,Mumbai,transfer,failed,1
459,A826,A1531,6637092,1762,D52,London,transfer,success,1
460,A646,A1790,84530,1764,D250,London,transfer,success,0
461,A1550,A1257,97173,1774,D151,Bangalore,withdrawal,success,0
462,A2347,A1604,74520,1775,D17,Bangalore,withdrawal,success,0
463,A1357,A577,1305478,1785,D122,Dubai,transfer,success,1
464,A1421,A577,5360733,1786,D86,Dubai,transfer,success,1
465,A364,A577,5633041,1787,D229,Dubai,transfer,success,1
466,A47,A577,4449626,1788,D108,Dubai,transfer,success,1
467,A1023,A577,1137507,1789,D180,Dubai,transfer,success,1
468,A6,A198,50814,1790,D225,Pakistan,payment,success,0
469,A1439,A2237,49760,1798,D52,Ladakh,transfer,success,0
470,A83,A1306,1500,1806,D_SHARED_2,Dubai,transfer,success,1
471,A1306,A1070,1500,1807,D_SHARED_4,Dubai,transfer,success,1
472,A1070,A429,1500,1808,D_SHARED_2,Dubai,transfer,success,1
473,A429,A304,1500,1809,D_SHARED_1,Dubai,transfer,success,1
474,A304,A83,1500,1810,D_SHARED_5,Dubai,transfer,success,1
475,A1978,A127,56779,1808,D85,Pakistan,transfer,success,0
476,A779,A1677,91792,1810,D284,Singapore,transfer,success,0
477,A2011,A630,7501,1817,D185,Delhi,transfer,success,0
478,A2459,A1968,26747,1822,D50,Delhi,payment,success,0
479,A1629,A1929,64880,1824,D136,Mumbai,transfer,success,0
480,A1514,A765,58782,1830,D23,Singapore,withdrawal,success,0
481,A397,A352,88131,1831,D177,Pakistan,withdrawal,success,0
482,A2141,A1715,70609,1832,D244,Dubai,withdrawal,success,0
483,A2341,A604,16277,1842,D230,Bangalore,transfer,success,0
484,A321,A1784,1000,1846,D_SHARED_1,Dubai,transfer,success,1
485,A1784,A828,1000,1847,D_SHARED_1,Dubai,transfer,success,1
486,A828,A606,1000,1848,D_SHARED_1,Dubai,transfer,success,1
487,A606,A321,1000,1849,D_SHARED_1,Dubai,transfer,success,1
488,A275,A357,50994,1856,D285,Pakistan,transfer,success,0
489,A1719,A461,54694,1866,D77,Bangalore,transfer,success,0
490,A1172,A2194,45399,1876,D211,Singapore,transfer,success,0
491,A590,A2494,89889,1879,D206,Delhi,payment,success,0
492,A1526,A1101,339551,1883,D173,Dubai,transfer,success,1
493,A1242,A1101,5216963,1884,D144,Dubai,transfer,success,1
494,A2014,A1101,1647914,1885,D117,Dubai,transfer,success,1
495,A551,A1101,5041325,1886,D227,Dubai,transfer,success,1
496,A1315,A1101,4520217,1887,D214,Dubai,transfer,success,1
497,A770,A1810,28230,1893,D209,Ladakh,withdrawal,success,0
498,A1653,A712,5000,11896,D99,Singapore,transfer,success,1
499,A1022,A136,59925,1900,D26,London,payment,success,0
500,A2069,A1626,83795,1906,D64,Delhi,transfer,success,0
501,A1433,A1411,22163,1914,D133,Mumbai,transfer,success,0
502,A878,A907,3776853,1921,D106,Singapore,transfer,failed,1
503,A878,A1678,8611530,1922,D11,Delhi,transfer,failed,1
504,A878,A1942,2219962,1923,D89,Delhi,transfer,failed,1
505,A878,A917,4234508,1924,D157,Singapore,transfer,success,1
506,A1429,A1881,33450,1928,D112,Ladakh,withdrawal,success,0
507,A2433,A2495,4742631,1930,D_SHARED_5,Dubai,transfer,success,1
508,A1223,A443,8082329,1931,D_SHARED_5,Dubai,transfer,success,1
509,A262,A1378,4638719,1932,D_SHARED_5,Dubai,transfer,success,1
510,A1332,A1135,4381418,1933,D_SHARED_5,Dubai,transfer,success,1
511,A1224,A772,2515496,1934,D_SHARED_5,Dubai,transfer,success,1
512,A233,A2458,53694,1939,D164,Bangalore,withdrawal,success,0
513,A1063,A1715,52969,1947,D199,Delhi,payment,success,0
514,A1949,A1469,66671,1951,D154,Bangalore,payment,success,0
515,A1060,A2290,24519,1953,D172,Mumbai,payment,success,0
516,A2399,A1205,61426,1959,D61,Ladakh,withdrawal,success,0
517,A292,A1935,26130,1969,D257,Mumbai,payment,success,0
518,A618,A563,26607,1970,D176,Pakistan,transfer,success,0
519,A739,A332,64381,1976,D171,Bangalore,payment,success,0
520,A691,A2361,21329,1980,D251,Mumbai,withdrawal,success,0
521,A1653,A1758,18471,1987,D269,Delhi,withdrawal,success,0
522,A58,A1320,99658,1991,D272,Dubai,withdrawal,success,0
523,A1020,A927,91536,1992,D177,Singapore,transfer,success,0
524,A1222,A1192,60401,1994,D267,London,withdrawal,success,0
525,A2008,A1472,99242,1997,D97,Bangalore,transfer,success,0
526,A538,A866,96572,2001,D12,Bangalore,payment,success,0
527,A1048,A2191,82022,2002,D25,Delhi,transfer,success,0
528,A1558,A507,71985,2004,D130,Ladakh,transfer,success,0
529,A414,A2132,35931,2005,D71,Pakistan,payment,success,0
530,A2039,A814,80240,2007,D103,Singapore,payment,success,0
531,A162,A2246,58142,2014,D18,London,payment,success,0
532,A453,A2096,653,2018,D52,Singapore,transfer,success,1
533,A453,A1049,1819,2019,D119,Singapore,transfer,success,1
534,A453,A1871,1106,2020,D136,Singapore,transfer,success,1
535,A453,A1902,602,2021,D52,Singapore,transfer,success,1
536,A453,A716,580,2022,D149,Singapore,transfer,success,1
537,A453,A1476,1886,2023,D161,Singapore,transfer,success,1
538,A390,A188,56439,2025,D161,Singapore,transfer,success,0
539,A1793,A1099,96634,2028,D48,London,payment,success,0
540,A1580,A1959,55661,2036,D86,Mumbai,withdrawal,success,0
541,A653,A425,55110,2037,D248,Ladakh,withdrawal,success,0
542,A536,A1979,26646,2038,D206,London,transfer,success,0
543,A260,A1072,86263,2045,D161,Delhi,withdrawal,success,0
544,A391,A1773,86943,2051,D128,Ladakh,withdrawal,success,0
545,A224,A2031,5000,12058,D85,Singapore,transfer,success,1
546,A1314,A987,43618,2060,D143,Delhi,payment,success,0
547,A1836,A2348,1476828,2064,D256,Dubai,transfer,success,1
548,A1832,A2348,5302732,2065,D61,Dubai,transfer,success,1
549,A2038,A2348,298216,2066,D53,Dubai,transfer,success,1
550,A1653,A2348,6917992,2067,D19,Dubai,transfer,success,1
551,A2283,A2348,9212449,2068,D1,Dubai,transfer,success,1
552,A1248,A2083,74194,2066,D106,Ladakh,payment,success,0
553,A1862,A1360,73899,2067,D243,London,transfer,success,0
554,A1196,A2244,68820,2073,D192,Mumbai,transfer,success,0
555,A439,A1042,1000,2081,D_SHARED_1,Dubai,transfer,success,1
556,A1042,A803,1000,2082,D_SHARED_1,Dubai,transfer,success,1
557,A803,A769,1000,2083,D_SHARED_1,Dubai,transfer,success,1
558,A769,A439,1000,2084,D_SHARED_1,Dubai,transfer,success,1
559,A1610,A884,60566,2083,D98,London,payment,success,0
560,A2066,A552,66011,2091,D3,Delhi,withdrawal,success,0
561,A726,A2370,23054,2099,D66,Mumbai,withdrawal,success,0
562,A2495,A1017,36536,2106,D204,London,payment,success,0
563,A2099,A1225,9190759,2109,D161,Dubai,transfer,failed,1
564,A2099,A823,3518495,2110,D149,London,transfer,failed,1
565,A2099,A544,2983302,2111,D258,London,transfer,failed,1
566,A2099,A473,5909669,2112,D288,Ladakh,transfer,success,1
567,A1710,A2187,37932,2119,D217,Delhi,transfer,success,0
568,A660,A1174,90066,2120,D129,Bangalore,withdrawal,success,0
569,A2217,A133,47289,2125,D232,Mumbai,withdrawal,success,0
570,A2093,A1179,91123,2134,D25,Pakistan,payment,success,0
571,A221,A54,97720,2140,D129,Dubai,transfer,success,0
572,A2239,A2472,26011,2146,D100,Singapore,transfer,success,0
573,A712,A2105,15913,2148,D194,Delhi,transfer,success,0
574,A24,A1354,61732,2158,D80,Delhi,payment,success,0
575,A1234,A2010,9608025,2168,D282,London,transfer,failed,1
576,A1234,A299,5332889,2169,D270,Dubai,transfer,failed,1
577,A1234,A754,8734424,2170,D35,Bangalore,transfer,failed,1
578,A1234,A1704,9111473,2171,D275,Pakistan,transfer,success,1
579,A874,A1360,43958,2170,D185,Singapore,withdrawal,success,0
580,A985,A999,669129,2171,D_SHARED_4,Dubai,transfer,success,1
581,A1315,A1563,1902200,2172,D_SHARED_4,Dubai,transfer,success,1
582,A1581,A1051,9063778,2173,D_SHARED_4,Dubai,transfer,success,1
583,A1159,A102,8671703,2174,D_SHARED_4,Dubai,transfer,success,1
584,A1536,A2107,8535266,2175,D_SHARED_4,Dubai,transfer,success,1
585,A1215,A789,42811,2179,D264,Mumbai,transfer,success,0
586,A269,A864,88431,2188,D110,Pakistan,withdrawal,success,0
587,A630,A98,60574,2190,D170,Delhi,transfer,success,0
588,A1032,A2286,9905,2191,D295,Dubai,withdrawal,success,0
589,A70,A1596,88641,2198,D61,Delhi,withdrawal,success,0
590,A1466,A2485,677,2208,D145,Singapore,transfer,success,1
591,A1466,A1793,1281,2209,D203,Singapore,transfer,success,1
592,A1466,A127,1470,2210,D81,Singapore,transfer,success,1
593,A1466,A2186,950,2211,D70,Singapore,transfer,success,1
594,A1466,A1602,1617,2212,D152,Singapore,transfer,success,1
595,A1466,A591,1110,2213,D192,Singapore,transfer,success,1
596,A1466,A46,1633,2214,D285,Singapore,transfer,success,1
597,A1466,A580,752,2215,D22,Singapore,transfer,success,1
598,A1466,A21,1672,2216,D202,Singapore,transfer,success,1
599,A349,A1249,27786,2217,D177,Dubai,transfer,success,0
600,A1036,A796,15673,2220,D93,Delhi,withdrawal,success,0
601,A1027,A1463,762,2229,D121,Singapore,transfer,success,1
602,A1027,A410,1083,2230,D36,Singapore,transfer,success,1
603,A1027,A793,1150,2231,D249,Singapore,transfer,success,1
604,A1027,A1846,1172,2232,D157,Singapore,transfer,success,1
605,A1027,A2393,812,2233,D290,Singapore,transfer,success,1
606,A1027,A2322,1246,2234,D162,Singapore,transfer,success,1
607,A1027,A1755,845,2235,D3,Singapore,transfer,success,1
608,A1027,A1283,1004,2236,D114,Singapore,transfer,success,1
609,A1027,A1787,1066,2237,D185,Singapore,transfer,success,1
610,A1027,A551,1891,2238,D170,Singapore,transfer,success,1
611,A1470,A1252,52588,2237,D142,Dubai,payment,success,0
612,A805,A1079,96654,2240,D40,Mumbai,withdrawal,success,0
613,A2372,A1660,77599,2241,D109,Delhi,withdrawal,success,0
614,A915,A2416,96525,2244,D149,Bangalore,withdrawal,success,0
615,A44,A979,2782493,2253,D_SHARED_5,Dubai,transfer,success,1
616,A2106,A575,7486436,2254,D_SHARED_5,Dubai,transfer,success,1
617,A653,A734,9501997,2255,D_SHARED_5,Dubai,transfer,success,1
618,A2318,A599,8111941,2256,D_SHARED_5,Dubai,transfer,success,1
619,A1470,A166,3671275,2257,D_SHARED_5,Dubai,transfer,success,1
620,A1083,A1514,30821,2261,D22,Dubai,payment,success,0
621,A164,A1328,27995,2269,D128,Mumbai,withdrawal,success,0
622,A1121,A1079,76202,2278,D279,Bangalore,withdrawal,success,0
623,A913,A2116,53830,2283,D181,London,payment,success,0
624,A1802,A2108,444120,2293,D118,Mumbai,transfer,success,1
625,A645,A1484,13691,2297,D294,Mumbai,payment,success,0
626,A1973,A1962,63065,2303,D108,Bangalore,transfer,success,0
627,A2427,A660,2260394,2307,D263,Delhi,transfer,failed,1
628,A2427,A2345,2464087,2308,D29,Bangalore,transfer,failed,1
629,A2427,A1058,3020628,2309,D265,Pakistan,transfer,failed,1
630,A2427,A2455,9455817,2310,D10,Singapore,transfer,success,1
631,A2485,A1931,63764,2309,D88,Dubai,withdrawal,success,0
632,A1404,A1858,78450,2318,D36,Dubai,payment,success,0
633,A2142,A2481,1615722,2321,D91,London,transfer,success,1
634,A2457,A160,70399,2329,D258,Mumbai,withdrawal,success,0
635,A1518,A178,92103,2336,D272,Pakistan,payment,success,0
636,A2360,A401,56124,2343,D69,Singapore,payment,success,0
637,A1674,A1056,25295,2353,D3,Delhi,withdrawal,success,0
638,A842,A1294,54251,2354,D186,Mumbai,payment,success,0
639,A1498,A1129,89947,2363,D204,Dubai,withdrawal,success,0
640,A1517,A2291,73494,2372,D248,Singapore,withdrawal,success,0
641,A488,A942,59017,2375,D83,Mumbai,withdrawal,success,0
642,A2256,A214,21692,2382,D200,Delhi,withdrawal,success,0
643,A909,A1575,6721805,2389,D267,Singapore,transfer,success,1
644,A2025,A2123,1160720,2399,D6,Dubai,transfer,success,1
645,A2092,A2113,3886893,2403,D87,Delhi,transfer,failed,1
646,A2092,A1474,4014160,2404,D1,Bangalore,transfer,failed,1
647,A2092,A356,4629552,2405,D205,London,transfer,failed,1
648,A2092,A1619,6802438,2406,D103,Delhi,transfer,success,1
649,A2252,A1166,95325,2405,D287,London,payment,success,0
650,A797,A1863,53432,2409,D295,Delhi,withdrawal,success,0
651,A1393,A480,67981,2411,D132,Singapore,payment,success,0
652,A997,A1392,87741,2421,D298,London,withdrawal,success,0
653,A1057,A277,50603,2422,D113,Dubai,payment,success,0
654,A40,A1079,18395,2428,D100,Pakistan,transfer,success,0
655,A1952,A1286,46926,2437,D112,Singapore,withdrawal,success,0
656,A818,A962,96930,2441,D124,Singapore,withdrawal,success,0
657,A437,A492,50615,2447,D293,London,withdrawal,success,0
658,A2218,A174,63133,2455,D191,London,payment,success,0
659,A2094,A1148,52677,2458,D114,Bangalore,withdrawal,success,0
660,A2215,A134,66581,2465,D178,Pakistan,transfer,success,0
661,A35,A49,88590,2474,D108,Pakistan,payment,success,0
662,A1064,A767,72339,2480,D135,Dubai,payment,success,0
663,A863,A1717,92843,2483,D191,London,payment,success,0
664,A538,A2359,96572,2491,D12,Bangalore,transfer,success,0
665,A1561,A804,19278,2500,D77,Ladakh,transfer,success,0
666,A2118,A2188,94865,2507,D162,Ladakh,payment,success,0
667,A246,A883,34074,2509,D244,Mumbai,withdrawal,success,0
668,A1476,A2296,73671,2515,D132,London,withdrawal,success,0
669,A2206,A715,37816,2525,D182,London,withdrawal,success,0
670,A1561,A1174,19127,2533,D77,Ladakh,withdrawal,success,0
671,A2342,A1658,9964,2539,D41,Bangalore,transfer,success,0
672,A1194,A1096,80114,2545,D203,Singapore,withdrawal,success,0
673,A1845,A1696,22203,2555,D95,Delhi,withdrawal,success,0
674,A328,A863,22764,2559,D204,Mumbai,withdrawal,success,0
675,A2147,A341,1000,2560,D_SHARED_1,Dubai,transfer,success,1
676,A341,A426,1000,2561,D_SHARED_1,Dubai,transfer,success,1
677,A426,A1076,1000,2562,D_SHARED_1,Dubai,transfer,success,1
678,A1076,A2147,1000,2563,D_SHARED_1,Dubai,transfer,success,1
679,A1597,A1268,30827,2570,D127,Singapore,withdrawal,success,0
680,A118,A1951,102140,2573,D183,London,transfer,success,1
681,A2247,A1823,18023,2582,D277,Bangalore,withdrawal,success,0
682,A1423,A1973,71115,2591,D117,Mumbai,payment,success,0
683,A638,A1244,1757,2597,D1,Bangalore,withdrawal,success,0
684,A1955,A1228,1884,2605,D221,Singapore,transfer,success,0
685,A1687,A2297,35330,2614,D82,Mumbai,payment,success,0
686,A1730,A982,8884,2618,D198,Pakistan,payment,success,0
687,A1692,A771,9402,2627,D94,Bangalore,payment,success,0
688,A1314,A80,44146,2637,D143,Delhi,transfer,success,0
689,A1156,A954,684,2646,D78,Singapore,transfer,success,1
690,A1156,A61,1510,2647,D112,Singapore,transfer,success,1
691,A1156,A1401,1360,2648,D160,Singapore,transfer,success,1
692,A1156,A2042,1260,2649,D238,Singapore,transfer,success,1
693,A1156,A130,1176,2650,D42,Singapore,transfer,success,1
694,A293,A2225,1000,2649,D_SHARED_1,Dubai,transfer,success,1
695,A2225,A1926,1000,2650,D_SHARED_1,Dubai,transfer,success,1
696,A1926,A744,1000,2651,D_SHARED_1,Dubai,transfer,success,1
697,A744,A293,1000,2652,D_SHARED_1,Dubai,transfer,success,1
698,A1025,A1563,1746,2653,D63,Dubai,withdrawal,success,0
699,A385,A2135,88153,2654,D107,Ladakh,withdrawal,success,0
700,A650,A173,98106,2659,D282,Mumbai,payment,success,0
701,A893,A463,31713,2660,D223,London,transfer,success,0
702,A1622,A996,1626,2665,D22,Ladakh,transfer,success,0
703,A1387,A246,8226,2668,D183,Bangalore,transfer,success,0
704,A2288,A1423,57932,2676,D99,Delhi,payment,success,0
705,A1793,A2290,96409,2677,D48,London,withdrawal,success,0
706,A765,A2227,46009,2685,D166,Ladakh,transfer,success,0
707,A1212,A1079,71861,2694,D188,Ladakh,withdrawal,success,0
708,A760,A77,81697,2703,D187,Dubai,transfer,success,0
709,A2259,A632,24415,2712,D67,Pakistan,payment,success,0
710,A453,A395,75681,2719,D253,Bangalore,transfer,success,0
711,A1989,A785,13432,2720,D17,Pakistan,withdrawal,success,0
712,A1049,A202,48967,2730,D114,Mumbai,transfer,success,0
713,A249,A1479,73677,2738,D213,London,withdrawal,success,0
714,A289,A1245,10831,2743,D111,Mumbai,transfer,success,0
715,A1019,A2335,82548,2747,D92,Pakistan,withdrawal,success,0
716,A1879,A1750,13918,2757,D86,Bangalore,withdrawal,success,0
717,A1444,A1291,72526,2767,D167,London,withdrawal,success,0
718,A1325,A2493,53490,2774,D264,Delhi,withdrawal,success,0
719,A1854,A1833,9554,2779,D154,Delhi,transfer,success,0
720,A2441,A67,68920,2780,D70,Singapore,payment,success,0
721,A1131,A2268,67536,2781,D285,Bangalore,transfer,success,0
722,A567,A1086,48652,2789,D299,Dubai,withdrawal,success,0
723,A891,A317,95704,2796,D167,Ladakh,payment,success,0
724,A391,A2439,87197,2806,D128,Ladakh,transfer,success,0
725,A1370,A1426,57381,2807,D214,Mumbai,withdrawal,success,0
726,A1567,A222,63353,2817,D279,Ladakh,payment,success,0
727,A628,A207,88848,2826,D202,Ladakh,transfer,success,0
728,A1616,A607,78135,2833,D291,Delhi,withdrawal,success,0
729,A1633,A2056,57510,2840,D67,Bangalore,withdrawal,success,0
730,A2341,A804,15631,2844,D230,Bangalore,transfer,success,0
731,A1762,A1325,89992,2846,D295,Mumbai,withdrawal,success,0
732,A1427,A781,42554,2853,D177,Delhi,withdrawal,success,0
733,A1805,A184,30982,2861,D103,London,withdrawal,success,0
734,A605,A1179,1027,2863,D_SHARED_3,Dubai,transfer,success,1
735,A1179,A57,1027,2864,D_SHARED_4,Dubai,transfer,success,1
736,A57,A1407,1027,2865,D_SHARED_4,Dubai,transfer,success,1
737,A1407,A605,1027,2866,D_SHARED_1,Dubai,transfer,success,1
738,A2204,A868,26945,2869,D280,Singapore,withdrawal,success,0
739,A2158,A179,33898,2870,D88,Delhi,transfer,success,0
740,A1905,A35,8999,2880,D199,Singapore,transfer,success,0
741,A1584,A947,50021,2881,D261,Mumbai,payment,success,0
742,A764,A815,66559,2891,D235,Delhi,payment,success,0
743,A644,A76,46064,2899,D181,London,transfer,success,0
744,A254,A1056,51274,2908,D16,Singapore,withdrawal,success,0
745,A2133,A932,1000,2911,D_SHARED_1,Dubai,transfer,success,1
746,A932,A1710,1000,2912,D_SHARED_1,Dubai,transfer,success,1
747,A1710,A985,1000,2913,D_SHARED_1,Dubai,transfer,success,1
748,A985,A2133,1000,2914,D_SHARED_1,Dubai,transfer,success,1
749,A1280,A2480,43840,2921,D230,Bangalore,withdrawal,success,0
750,A829,A566,40604,2924,D269,Bangalore,withdrawal,success,0
751,A1301,A278,73737,2934,D273,Mumbai,payment,success,0
752,A1306,A1696,54392,2937,D156,Ladakh,transfer,success,0
753,A108,A2443,1614260,2941,D137,Dubai,transfer,success,1
754,A1472,A326,90324,2945,D245,Bangalore,withdrawal,success,0
755,A1588,A2013,62625,2951,D71,Bangalore,payment,success,0
756,A831,A838,9215,2958,D91,Ladakh,withdrawal,success,0
757,A1011,A1752,53528,2964,D22,Pakistan,withdrawal,success,0
758,A174,A1007,68290,2966,D276,Pakistan,withdrawal,success,0
759,A202,A778,38922,2973,D226,Pakistan,payment,success,0
760,A224,A2118,1797,2976,D81,Ladakh,payment,success,0
761,A464,A1611,5000,12984,D212,Singapore,transfer,success,1
762,A733,A1859,78022,2990,D104,Ladakh,withdrawal,success,0
763,A350,A1487,8788296,2992,D197,Dubai,transfer,success,1
764,A2096,A1487,2682771,2993,D194,Dubai,transfer,success,1
765,A2255,A1487,6385626,2994,D23,Dubai,transfer,success,1
766,A700,A1487,5623707,2995,D290,Dubai,transfer,success,1
767,A615,A1487,2720090,2996,D75,Dubai,transfer,success,1
768,A211,A1719,40973,2995,D159,Ladakh,withdrawal,success,0
769,A831,A15,183360,2998,D91,Ladakh,transfer,success,1
770,A2043,A2227,1313,2999,D253,Dubai,payment,success,0
771,A27,A1003,9182968,3007,D143,Dubai,transfer,failed,1
772,A27,A201,3101200,3008,D76,Delhi,transfer,failed,1
773,A27,A1430,616177,3009,D75,Delhi,transfer,failed,1
